mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		2	74	0
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	1
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	2
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		7	73	3
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	4
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		7	73	5
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	6
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		2	74	7
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		5	71	8
2	2	0	0	3/4	1	1	1/8	1/8	1.0		5	71	9
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	69	10
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	69	11
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	67	12
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	67	13
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		6	66	14
3	3	0	0	3/4	1	1	1/16	1/16	1.0		1	67	15
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	69	16
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	71	17
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	67	18
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1.0		6	66	19
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	67	20
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	21
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	66	22
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	64	23
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	66	24
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	67	25
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		4	64	26
4	4	0	0	3/4	1	1	1/16	1/16	1.0		2	62	27
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		4	64	28
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	66	29
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	67	30
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	69	31
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	32
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		7	73	33
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	34
4	4	5/8	5/8	3/4	1	1	1/16	1/16	1.0		5	71	35
4	4	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	36
5	5	0	0	3/4	1	1	1/8	1/8	1.0		2	74	37
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	38
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	39
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1.0		7	73	40
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	41
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		7	73	42
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	43
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1.0		2	74	44
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1.0		5	71	45
6	6	0	0	3/4	1	1	1/8	1/8	1.0		5	71	46
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	69	47
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	69	48
6	6	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	67	49
6	6	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	67	50
6	6	5/8	5/8	3/4	1	1	1/8	1/8	1.0		6	66	51
7	7	0	0	3/4	1	1	1/16	1/16	1.0		1	67	52
7	7	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	69	53
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	71	54
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	67	55
7	7	1/4	1/4	3/4	1	1	1/16	1/16	1.0		6	66	56
7	7	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	67	57
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	58
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	66	59
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	64	60
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	61
9	9	0	0	3/4	1	1	1/16	1/16	1.0		6	66	68
9	9	1/16	1/16	3/4	1	1	1/16	1/16	1.0		4	64	69
9	9	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	62	70
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	61	71
9	9	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	62	72
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	62	73
9	9	5/8	5/8	3/4	1	1	1/8	1/8	1.0		6	78	74
10	10	0	0	3/4	1	1	1/8	1/8	1.0		4	76	75
10	10	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	71	76
10	10	1/4	1/4	3/4	1	1	1/8	1/8	1.0		7	73	77
10	10	3/8	3/8	3/4	1	1	1/8	1/8	1.0		2	74	78
10	10	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	79
10	10	5/8	5/8	3/4	1	1	1/8	1/8	1.0		3	69	80
11	11	0	0	3/4	1	1	1/16	1/16	1.0		8	68	81
11	11	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	69	82
11	11	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	71	83
11	11	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	73	84
11	11	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	85
11	11	5/16	5/16	3/4	1	1	1/16	1/16	1.0		7	73	86
11	11	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	74	87
11	11	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	88
11	11	1/2	1/2	3/4	1	1	1/16	1/16	1.0		6	78	89
11	11	9/16	9/16	3/4	1	1	1/16	1/16	1.0		4	76	90
11	11	5/8	5/8	3/4	1	1	1/16	1/16	1.0		6	78	91
11	11	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	81	92
12	12	0	0	3/4	1	1	1/16	1/16	1.0		1	79	93
12	12	1/16	1/16	3/4	1	1	1/16	1/16	1.0		6	78	94
12	12	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	79	95
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	96
12	12	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	97
12	12	5/16	5/16	3/4	1	1	1/16	1/16	1.0		7	73	98
12	12	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	99
12	12	7/16	7/16	3/4	1	1	1/16	1/16	1.0		7	73	100
12	12	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	101
12	12	5/8	5/8	3/4	1	1	1/8	1/8	1.0		6	78	102
13	13	0	0	3/4	1	1	1/8	1/8	1.0		4	76	103
13	13	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	69	104
13	13	1/4	1/4	3/4	1	1	1/16	1/16	1.0		8	68	105
13	13	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	69	106
13	13	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	107
13	13	7/16	7/16	3/4	1	1	1/16	1/16	1.0		8	68	108
13	13	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	69	109
14	14	0	0	3/4	1	1	1/8	1/8	1.0		4	76	110
