mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1		2	62	0
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1		2	62	1
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1		4	64	2
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	65	3
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1		-1	65	4
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1		1	67	5
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69	6
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1		2	62	7
2	2	0	0	3/4	1	1	1/8	1/8	1		2	62	8
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1		2	62	9
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		4	64	10
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	65	11
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		-1	65	12
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		1	67	13
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	14
3	3	0	0	3/4	1	1	1/8	1/8	1		2	74	15
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	16
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	17
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	77	18
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	19
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	20
4	4	0	0	3/4	1	1	1/8	1/8	1		7	73	21
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	22
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	23
4	4	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	24
5	5	0	0	3/4	1	1	3/16	1/8	3/2		2	74	25
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	26
5	5	1/4	1/4	3/4	1	1	3/16	1/8	3/2		0	72	27
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1		-2	70	28
5	5	1/2	1/2	3/4	1	1	3/16	1/8	3/2		-2	70	29
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1		3	69	30
6	6	0	0	3/4	1	1	3/16	1/8	3/2		3	69	31
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	32
6	6	1/4	1/4	3/4	1	1	3/16	1/8	3/2		1	67	33
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1		-1	65	34
6	6	1/2	1/2	3/4	1	1	3/16	1/8	3/2		-1	65	35
6	6	11/16	11/16	3/4	1	1	1/16	1/16	1		4	64	36
7	7	0	0	3/4	1	1	1/8	1/8	1		2	62	37
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	65	38
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	39
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		2	62	40
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1		1	67	41
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1		-2	70	42
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		2	62	43
7	7	5/8	5/8	3/4	1	1	1/16	1/16	1		7	73	44
7	7	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	45
8	8	0	0	3/4	1	1	1/16	1/16	1		-1	77	46
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1		4	76	47
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	48
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	49
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	50
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62	51
9	9	0	0	3/4	1	1	1/8	1/8	1		-1	65	52
9	9	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	65	53
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	54
