mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16	1/16	1		2	74	0
1	1	1/16	1/16	3/4	1	1	1/16	1/16	1		7	73	1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	2
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	3
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	4
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	5
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1		-1	65	6
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62	7
2	2	0	0	3/4	1	1	3/16	1/8	3/2		3	81	8
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		1	79	9
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1		-1	77	10
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1		4	76	11
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		2	74	12
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		7	73	13
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	14
3	3	0	0	3/4	1	1	1/16	1/16	1		2	74	15
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1		7	73	16
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	17
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	18
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	19
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	20
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1		-1	65	21
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62	22
4	4	0	0	3/4	1	1	1/8	1/8	1		3	69	23
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	24
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	25
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	65	26
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1		-1	65	27
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1		4	64	28
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62	29
5	5	0	0	3/4	1	1	1/8	1/8	1		3	69	30
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1		7	73	31
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	32
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	33
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1		7	73	34
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1		4	76	35
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1		1	79	36
5	5	9/16	9/16	3/4	1	1	1/16	1/16	1		-1	77	37
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	38
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	39
6	6	0	0	3/4	1	1	1/16	1/16	1		3	69	40
6	6	1/16	1/16	3/4	1	1	1/16	1/16	1		7	73	41
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	42
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1		8	80	43
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81	44
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76	45
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1		7	73	46
