mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		3	69	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	72	1
1	1	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	72	2
1	1	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	74	3
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	72	4
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		-2	70	5
1	1	1/2	1/2	3/4	1	1	1/16	1/16	1.0		0	72	6
1	1	9/16	9/16	3/4	1	1	1/16	1/16	1.0		-2	70	7
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	8
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		-2	70	9
2	2	0	0	3/4	1	1	1/16	1/16	1.0		3	69	10
2	2	1/16	1/16	3/4	1	1	1/16	1/16	1.0		0	72	11
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	77	12
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	81	13
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	14
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	15
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-1	77	16
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	17
2	2	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-1	77	18
2	2	9/16	9/16	3/4	1	1	1/16	1/16	1.0		3	81	19
2	2	5/8	5/8	3/4	1	1	1/16	1/16	1.0		-1	77	20
2	2	11/16	11/16	3/4	1	1	1/16	1/16	1.0		0	72	21
3	3	0	0	3/4	1	1	1/8	1/8	1.0		3	69	22
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	23
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	24
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	72	25
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	74	26
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	72	27
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		-2	70	28
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1.0		0	72	29
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1.0		-2	70	30
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	31
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		-2	70	32
4	4	0	0	3/4	1	1	1/16	1/16	1.0		3	69	33
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		0	72	34
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	77	35
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	81	36
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	37
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	38
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-1	77	39
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	40
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		-1	77	41
5	5	0	0	3/4	1	1	1/8	1/8	1.0		-1	65	42
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		-1	77	43
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	44
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	45
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-1	77	46
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	79	47
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	48
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1.0		3	81	49
6	6	0	0	3/4	1	1	1/16	1/16	1.0		3	81	50
6	6	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-1	77	51
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-2	82	52
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	53
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	54
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-1	77	55
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1.0		1	79	56
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	57
6	6	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-1	77	58
6	6	9/16	9/16	3/4	1	1	1/16	1/16	1.0		0	72	59
6	6	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	60
6	6	11/16	11/16	3/4	1	1	1/16	1/16	1.0		-1	65	61
7	7	0	0	3/4	1	1	1/8	1/8	1.0		-1	65	62
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1.0		-1	77	63
7	7	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	64
7	7	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	65
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-1	77	66
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	79	67
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	68
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		3	81	69
8	8	0	0	3/4	1	1	1/16	1/16	1.0		3	81	70
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-1	77	71
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-2	82	72
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	73
8	8	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	74
8	8	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-1	77	75
8	8	3/8	3/8	3/4	1	1	1/16	1/16	1.0		1	79	76
8	8	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	77
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		-1	77	78
