mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	0	grace16	1/16	1		3	69	0
1	1	0	0	3/4	1	1	1/8		1/8	1		2	74	1
1	1	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	2
1	1	1/4	1/4	3/4	1	1	1/16		1/16	1		2	74	3
1	1	5/16	5/16	3/4	1	1	1/16		1/16	1		7	73	4
1	1	3/8	3/8	3/4	1	1	1/16		1/16	1		4	76	5
1	1	7/16	7/16	3/4	1	1	1/16		1/16	1		7	73	6
1	1	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74	7
1	1	9/16	9/16	3/4	1	1	1/16		1/16	1		7	73	8
1	1	5/8	5/8	3/4	1	1	1/16		1/16	1		5	71	9
1	1	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	10
2	2	0	0	3/4	1	1	1/16		1/16	1		8	68	11
2	2	1/16	1/16	3/4	1	1	1/16		1/16	1		3	69	12
2	2	1/8	1/8	3/4	1	1	1/16		1/16	1		5	71	13
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1		7	73	14
2	2	1/4	1/4	3/4	1	1	1/16		1/16	1		2	74	15
2	2	5/16	5/16	3/4	1	1	1/16		1/16	1		4	76	16
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1		6	78	17
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1		1	79	18
2	2	1/2	1/2	3/4	1	1	1/16		1/16	1		3	81	19
2	2	9/16	9/16	3/4	1	1	1/16		1/16	1		1	79	20
2	2	5/8	5/8	3/4	1	1	1/16		1/16	1		5	83	21
2	2	11/16	11/16	3/4	1	1	1/16		1/16	1		3	81	22
3	3	0	0	3/4	1	1	1/16		1/16	1		3	81	23
3	3	1/16	1/16	3/4	1	1	1/16		1/16	1		1	79	24
3	3	1/8	1/8	3/4	1	1	1/16		1/16	1		4	76	25
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1		1	79	26
3	3	1/4	1/4	3/4	1	1	1/16		1/16	1		1	79	27
3	3	5/16	5/16	3/4	1	1	1/16		1/16	1		6	78	28
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1		2	74	29
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1		6	78	30
3	3	1/2	1/2	3/4	1	1	1/16		1/16	1		6	78	31
3	3	9/16	9/16	3/4	1	1	1/16		1/16	1		4	76	32
3	3	5/8	5/8	3/4	1	1	1/16		1/16	1		7	73	33
3	3	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	34
4	4	0	0	3/4	1	1	1/16		1/16	1		2	74	35
4	4	1/16	1/16	3/4	1	1	1/16		1/16	1		7	73	36
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1		5	71	37
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1		3	69	38
4	4	1/4	1/4	3/4	1	1	1/8		1/8	1		3	81	39
4	4	3/8	3/8	3/4	1	1	1/16		1/16	1		1	79	40
4	4	7/16	7/16	3/4	1	1	1/16		1/16	1		6	78	41
4	4	1/2	1/2	3/4	1	1	1/16		1/16	1		4	76	42
4	4	9/16	9/16	3/4	1	1	1/16		1/16	1		6	78	43
4	4	5/8	5/8	3/4	1	1	1/16		1/16	1		1	79	44
4	4	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	45
5	5	0	0	3/4	1	1	1/8		1/8	1		2	74	46
5	5	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	47
5	5	1/4	1/4	3/4	1	1	1/16		1/16	1		2	74	48
5	5	5/16	5/16	3/4	1	1	1/16		1/16	1		7	73	49
5	5	3/8	3/8	3/4	1	1	1/16		1/16	1		4	76	50
5	5	7/16	7/16	3/4	1	1	1/16		1/16	1		2	74	51
5	5	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74	52
5	5	9/16	9/16	3/4	1	1	1/16		1/16	1		7	73	53
5	5	5/8	5/8	3/4	1	1	1/16		1/16	1		5	71	54
5	5	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	55
6	6	0	0	3/4	1	1	1/16		1/16	1		2	74	56
6	6	1/16	1/16	3/4	1	1	1/16		1/16	1		4	76	57
6	6	1/8	1/8	3/4	1	1	1/16		1/16	1		6	78	58
6	6	3/16	3/16	3/4	1	1	1/16		1/16	1		1	79	59
6	6	1/4	1/4	3/4	1	1	1/8		1/8	1		3	81	60
6	6	3/8	3/8	3/4	1	1	1/16		1/16	1		5	83	61
6	6	7/16	7/16	3/4	1	1	1/16		1/16	1		7	85	62
6	6	1/2	1/2	3/4	1	1	1/8		1/8	1		2	86	63
6	6	5/8	5/8	3/4	1	1	1/8		1/8	1		3	81	64
7	7	0	0	3/4	1	1	1/16		1/16	1		3	81	65
7	7	1/16	1/16	3/4	1	1	1/16		1/16	1		5	83	66
7	7	1/8	1/8	3/4	1	1	1/16		1/16	1		3	81	67
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1		1	79	68
7	7	1/4	1/4	3/4	1	1	1/16		1/16	1		6	78	69
7	7	5/16	5/16	3/4	1	1	1/16		1/16	1		1	79	70
7	7	3/8	3/8	3/4	1	1	1/16		1/16	1		6	78	71
7	7	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76	72
7	7	1/2	1/2	3/4	1	1	1/8		1/8	1		2	74	73
7	7	5/8	5/8	3/4	1	1	1/16		1/16	1		4	76	74
7	7	11/16	11/16	3/4	1	1	1/16		1/16	1		6	78	75
8	8	0	0	3/4	1	1	1/16		1/16	1		3	81	76
8	8	1/16	1/16	3/4	1	1	1/16		1/16	1		1	79	77
8	8	1/8	1/8	3/4	1	1	1/16		1/16	1		4	76	78
8	8	3/16	3/16	3/4	1	1	1/16		1/16	1		7	73	79
8	8	1/4	1/4	3/4	1	1	1/4		1/4	1		7	73	80
8	8	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	81
9	9	0	0	3/4	1	1	1/8		1/8	1		3	69	82
9	9	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	83
9	9	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69	84
9	9	3/8	3/8	3/4	1	1	1/16		1/16	1		5	71	85
9	9	7/16	7/16	3/4	1	1	1/16		1/16	1		7	73	86
9	9	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74	87
9	9	9/16	9/16	3/4	1	1	1/16		1/16	1		4	76	88
9	9	5/8	5/8	3/4	1	1	1/16		1/16	1		6	78	89
9	9	11/16	11/16	3/4	1	1	1/16		1/16	1		1	79	90
10	10	0	0	3/4	1	1	1/8		1/8	1		3	81	91
10	10	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	92
10	10	1/4	1/4	3/4	1	1	1/8		1/8	1		3	81	93
10	10	3/8	3/8	3/4	1	1	1/16		1/16	1		5	83	94
10	10	7/16	7/16	3/4	1	1	1/16		1/16	1		3	81	95
10	10	1/2	1/2	3/4	1	1	1/8		1/8	1		1	79	96
10	10	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76	97
11	11	0	0	3/4	1	1	3/16		1/8	3/2		6	78	98
11	11	3/16	3/16	3/4	1	1	1/16		1/16	1		2	74	99
11	11	1/4	1/4	3/4	1	1	1/16		1/16	1		7	73	100
11	11	5/16	5/16	3/4	1	1	1/16		1/16	1		2	74	101
11	11	3/8	3/8	3/4	1	1	1/16		1/16	1		6	78	102
11	11	7/16	7/16	3/4	1	1	1/16		1/16	1		2	74	103
11	11	1/2	1/2	3/4	1	1	1/16		1/16	1		5	71	104
11	11	9/16	9/16	3/4	1	1	1/16		1/16	1		7	73	105
11	11	5/8	5/8	3/4	1	1	1/16		1/16	1		2	74	106
11	11	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	107
12	12	0	0	3/4	1	1	3/8		1/4	3/2		2	74	108
12	12	3/8	3/8	3/4	1	1	1/16		1/16	1		7	73	109
12	12	7/16	7/16	3/4	1	1	1/16		1/16	1		3	69	110
12	12	1/2	1/2	3/4	1	1	1/16		1/16	1		8	68	111
12	12	9/16	9/16	3/4	1	1	1/16		1/16	1		3	69	112
12	12	5/8	5/8	3/4	1	1	1/16		1/16	1		5	71	113
12	12	11/16	11/16	3/4	1	1	1/16		1/16	1		8	68	114
13	13	0	0	3/4	1	1	1/8		1/8	1		2	74	115
13	13	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	116
13	13	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	117
13	13	3/8	3/8	3/4	1	1	1/16		1/16	1		6	78	118
13	13	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76	119
13	13	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74	120
13	13	9/16	9/16	3/4	1	1	1/16		1/16	1		7	73	121
13	13	5/8	5/8	3/4	1	1	1/16		1/16	1		4	76	122
13	13	11/16	11/16	3/4	1	1	1/16		1/16	1		7	73	123
14	14	0	0	3/4	1	1	1/8		1/8	1		1	67	124
14	14	1/8	1/8	3/4	1	1	1/8		1/8	1		5	83	125
14	14	1/4	1/4	3/4	1	1	1/8		1/8	1		5	83	126
14	14	3/8	3/8	3/4	1	1	1/16		1/16	1		3	81	127
14	14	7/16	7/16	3/4	1	1	1/16		1/16	1		1	79	128
14	14	1/2	1/2	3/4	1	1	1/16		1/16	1		6	78	129
14	14	9/16	9/16	3/4	1	1	1/16		1/16	1		4	76	130
14	14	5/8	5/8	3/4	1	1	1/16		1/16	1		1	79	131
14	14	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	132
15	15	0	0	3/4	1	1	1/16		1/16	1		2	74	133
15	15	1/16	1/16	3/4	1	1	1/16		1/16	1		7	73	134
15	15	1/8	1/8	3/4	1	1	1/16		1/16	1		4	76	135
15	15	3/16	3/16	3/4	1	1	1/16		1/16	1		2	74	136
15	15	1/4	1/4	3/4	1	1	1/16		1/16	1		6	78	137
15	15	5/16	5/16	3/4	1	1	1/16		1/16	1		4	76	138
15	15	3/8	3/8	3/4	1	1	1/16		1/16	1		1	79	139
15	15	7/16	7/16	3/4	1	1	1/16		1/16	1		6	78	140
15	15	1/2	1/2	3/4	1	1	1/16		1/16	1		3	81	141
15	15	9/16	9/16	3/4	1	1	1/16		1/16	1		1	79	142
15	15	5/8	5/8	3/4	1	1	1/16		1/16	1		4	76	143
15	15	11/16	11/16	3/4	1	1	1/16		1/16	1		7	73	144
16	16	0	0	3/4	1	1	1/16		1/16	1		2	74	145
16	16	1/16	1/16	3/4	1	1	1/16		1/16	1		7	73	146
16	16	1/8	1/8	3/4	1	1	1/16		1/16	1		6	78	147
16	16	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	148
16	16	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	149
16	16	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	150
