mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1		3	69	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	1
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	2
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	3
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1		2	74	4
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	5
2	2	0	0	3/4	1	1	1/8	1/8	1		4	76	6
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1		6	78	7
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	8
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76	9
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	10
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	11
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1		5	83	12
3	3	0	0	3/4	1	1	1/8	1/8	1		5	83	13
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1		3	81	14
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81	15
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		1	79	16
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		6	78	17
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1		2	74	18
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78	19
4	4	0	0	3/4	1	1	1/8	1/8	1		6	78	20
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	21
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	22
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1		7	73	23
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	24
5	5	0	0	3/4	1	1	1/8	1/8	1		3	69	25
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	26
5	5	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	27
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	28
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1		2	74	29
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	30
6	6	0	0	3/4	1	1	1/8	1/8	1		4	76	31
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1		6	78	32
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	33
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76	34
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	35
6	6	1/2	1/2	3/4	1	1	3/16	1/8	3/2		1	79	36
6	6	11/16	11/16	3/4	1	1	1/16	1/16	1		5	83	37
7	7	0	0	3/4	1	1	1/8	1/8	1		3	81	38
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1		6	78	39
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	40
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1		5	83	41
7	7	1/2	1/2	3/4	1	1	1/16	1/16	1		3	81	42
7	7	9/16	9/16	3/4	1	1	1/16	1/16	1		1	79	43
7	7	5/8	5/8	3/4	1	1	1/16	1/16	1		6	78	44
7	7	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	45
8	8	0	0	3/4	1	1	1/12	1/8	2/3		4	76	46
8	8	1/12	1/12	3/4	1	1	1/12	1/8	2/3		7	73	47
8	8	1/6	1/6	3/4	1	1	1/12	1/8	2/3		4	76	48
8	8	1/4	1/4	3/4	1	1	1/2	1/2	1		2	74	49
9	9	0	0	3/4	1	1	1/8	1/8	1		4	76	50
9	9	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	51
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	52
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81	53
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	54
9	9	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	55
9	9	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	56
10	10	0	0	3/4	1	1	1/8	1/8	1		6	78	57
10	10	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	58
10	10	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	59
10	10	3/8	3/8	3/4	1	1	1/16	1/16	1		6	78	60
10	10	7/16	7/16	3/4	1	1	1/16	1/16	1		2	74	61
10	10	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	62
10	10	5/8	5/8	3/4	1	1	1/16	1/16	1		6	78	63
10	10	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	64
11	11	0	0	3/4	1	1	1/8	1/8	1		4	76	65
11	11	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	66
11	11	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	67
11	11	3/8	3/8	3/4	1	1	1/8	1/8	1		7	73	68
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	69
11	11	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	70
11	11	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78	71
12	12	0	0	3/4	1	1	1/8	1/8	1		4	76	72
12	12	1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	73
12	12	1/4	1/4	3/4	1	1	1/16	1/16	1		1	67	74
12	12	5/16	5/16	3/4	1	1	1/16	1/16	1		3	69	75
12	12	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	76
12	12	7/16	7/16	3/4	1	1	1/16	1/16	1		1	67	77
12	12	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	78
13	13	0	0	3/4	1	1	1/8	1/8	1		4	76	79
13	13	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	80
13	13	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	81
13	13	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81	82
13	13	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	83
13	13	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	84
13	13	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	85
14	14	0	0	3/4	1	1	1/8	1/8	1		6	78	86
14	14	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	87
14	14	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	88
14	14	3/8	3/8	3/4	1	1	1/16	1/16	1		6	78	89
14	14	7/16	7/16	3/4	1	1	1/16	1/16	1		2	74	90
14	14	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	91
14	14	5/8	5/8	3/4	1	1	1/16	1/16	1		6	78	92
14	14	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	93
15	15	0	0	3/4	1	1	1/8	1/8	1		4	76	94
15	15	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	95
15	15	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	96
15	15	3/8	3/8	3/4	1	1	1/8	1/8	1		7	73	97
15	15	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	98
15	15	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	99
15	15	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78	100
16	16	0	0	3/4	1	1	1/8	1/8	1		4	76	101
16	16	1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	102
16	16	1/4	1/4	3/4	1	1	1/16	1/16	1		1	67	103
16	16	5/16	5/16	3/4	1	1	1/16	1/16	1		3	69	104
16	16	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	105
16	16	7/16	7/16	3/4	1	1	1/16	1/16	1		1	67	106
16	16	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	107
17	17	0	0	3/4	1	1	1/8	1/8	1		3	69	108
17	17	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	109
17	17	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	110
17	17	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	111
17	17	5/8	5/8	3/4	1	1	1/16	1/16	1		2	74	112
17	17	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	113
18	18	0	0	3/4	1	1	1/8	1/8	1		4	76	114
18	18	1/8	1/8	3/4	1	1	1/8	1/8	1		6	78	115
18	18	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	116
18	18	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76	117
18	18	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	118
18	18	1/2	1/2	3/4	1	1	3/16	1/8	3/2		1	79	119
18	18	11/16	11/16	3/4	1	1	1/16	1/16	1		5	83	120
19	19	0	0	3/4	1	1	1/8	1/8	1		3	81	121
19	19	1/8	1/8	3/4	1	1	1/8	1/8	1		6	78	122
19	19	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	123
19	19	3/8	3/8	3/4	1	1	1/8	1/8	1		5	83	124
19	19	1/2	1/2	3/4	1	1	1/16	1/16	1		3	81	125
19	19	9/16	9/16	3/4	1	1	1/16	1/16	1		1	79	126
19	19	5/8	5/8	3/4	1	1	1/16	1/16	1		6	78	127
19	19	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	128
20	20	0	0	3/4	1	1	1/12	1/8	2/3		4	76	129
20	20	1/12	1/12	3/4	1	1	1/12	1/8	2/3		7	73	130
20	20	1/6	1/6	3/4	1	1	1/12	1/8	2/3		4	76	131
20	20	1/4	1/4	3/4	1	1	1/2	1/2	1		2	74	132
