mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8		1/8	1.0		1	67	0
1	1	1/8	1/8	3/4	1	1	1/8		1/8	1.0		1	79	1
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	2
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		6	78	3
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	79	4
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		4	76	5
2	2	0	0	3/4	1	1	1/16		1/16	1.0		4	76	6
2	2	1/16	1/16	3/4	1	1	1/16		1/16	1.0		6	78	7
2	2	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	79	8
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	9
2	2	1/4	1/4	3/4	1	1	1/2		1/2	1.0		2	74	10
3	3	0	0	3/4	1	1	0	grace16	1/16	1.0		2	74	11
3	3	0	0	3/4	1	1	1/8		1/8	1.0		5	71	12
3	3	1/8	1/8	3/4	1	1	1/16		1/16	1.0		3	69	13
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1.0		5	71	14
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72	15
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1.0		5	71	16
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		3	69	17
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1.0		1	67	18
4	4	0	0	3/4	1	1	1/16		1/16	1.0		6	66	19
4	4	1/16	1/16	3/4	1	1	1/16		1/16	1.0		1	67	20
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	66	21
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	64	22
4	4	1/4	1/4	3/4	1	1	1/16		1/16	1.0		2	62	23
4	4	5/16	5/16	3/4	1	1	1/16		1/16	1.0		2	62	24
4	4	3/8	3/8	3/4	1	1	1/16		1/16	1.0		2	62	25
4	4	7/16	7/16	3/4	1	1	1/16		1/16	1.0		0	60	26
4	4	1/2	1/2	3/4	1	1	1/16		1/16	1.0		5	59	27
4	4	9/16	9/16	3/4	1	1	1/16		1/16	1.0		0	60	28
4	4	5/8	5/8	3/4	1	1	1/16		1/16	1.0		5	59	29
4	4	11/16	11/16	3/4	1	1	1/16		1/16	1.0		3	57	30
5	5	0	0	3/4	1	1	1/8		1/8	1.0		1	55	31
5	5	1/8	1/8	3/4	1	1	1/8		1/8	1.0		1	79	32
5	5	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	33
5	5	3/8	3/8	3/4	1	1	1/8		1/8	1.0		6	78	34
5	5	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	79	35
5	5	5/8	5/8	3/4	1	1	1/8		1/8	1.0		4	76	36
6	6	0	0	3/4	1	1	1/16		1/16	1.0		4	76	37
6	6	1/16	1/16	3/4	1	1	1/16		1/16	1.0		6	78	38
6	6	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	79	39
6	6	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	40
6	6	1/4	1/4	3/4	1	1	1/2		1/2	1.0		2	74	41
7	7	0	0	3/4	1	1	0	grace16	1/16	1.0		0	72	42
7	7	0	0	3/4	1	1	1/8		1/8	1.0		5	71	43
7	7	1/8	1/8	3/4	1	1	1/8		1/8	1.0		2	74	44
7	7	1/4	1/4	3/4	1	1	1/8		1/8	1.0		4	76	45
7	7	3/8	3/8	3/4	1	1	1/8		1/8	1.0		6	78	46
7	7	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	79	47
7	7	5/8	5/8	3/4	1	1	1/8		1/8	1.0		2	74	48
8	8	0	0	3/4	1	1	1/16		1/16	1.0		5	71	49
8	8	1/16	1/16	3/4	1	1	1/16		1/16	1.0		3	69	50
8	8	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	67	51
8	8	3/16	3/16	3/4	1	1	1/16		1/16	1.0		6	66	52
8	8	1/4	1/4	3/4	1	1	1/4		1/4	1.0		1	67	53
8	8	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	55	54
9	9	0	0	3/4	1	1	1/8		1/8	1.0		1	67	55
9	9	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	71	56
9	9	1/4	1/4	3/4	1	1	1/8		1/8	1.0		5	71	57
9	9	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	69	58
9	9	1/2	1/2	3/4	1	1	1/4		1/4	1.0		3	69	59
10	10	0	0	3/4	1	1	1/8		1/8	1.0		3	69	60
10	10	1/8	1/8	3/4	1	1	1/16		1/16	1.0		5	71	61
10	10	3/16	3/16	3/4	1	1	1/16		1/16	1.0		0	72	62
10	10	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	69	63
10	10	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	64
10	10	7/16	7/16	3/4	1	1	1/16		1/16	1.0		0	72	65
10	10	1/2	1/2	3/4	1	1	1/4		1/4	1.0		5	71	66
11	11	0	0	3/4	1	1	1/8		1/8	1.0		1	67	67
11	11	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	71	68
11	11	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72	69
11	11	3/8	3/8	3/4	1	1	1/16		1/16	1.0		2	74	70
11	11	7/16	7/16	3/4	1	1	1/16		1/16	1.0		5	71	71
11	11	1/2	1/2	3/4	1	1	1/4		1/4	1.0		0	72	72
12	12	0	0	3/4	1	1	1/8		1/8	1.0		0	72	73
12	12	1/8	1/8	3/4	1	1	1/16		1/16	1.0		2	74	74
12	12	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	75
12	12	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72	76
12	12	3/8	3/8	3/4	1	1	1/16		1/16	1.0		2	74	77
12	12	7/16	7/16	3/4	1	1	1/16		1/16	1.0		4	76	78
12	12	1/2	1/2	3/4	1	1	1/4		1/4	1.0		2	74	79
13	13	0	0	3/4	1	1	1/8		1/8	1.0		2	74	80
13	13	1/8	1/8	3/4	1	1	1/16		1/16	1.0		4	76	81
13	13	3/16	3/16	3/4	1	1	1/16		1/16	1.0		6	78	82
13	13	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	83
13	13	3/8	3/8	3/4	1	1	1/16		1/16	1.0		6	78	84
13	13	7/16	7/16	3/4	1	1	1/16		1/16	1.0		1	79	85
