mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		1	55	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	71	1
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	2
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	3
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	4
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	5
2	2	0	0	3/4	1	1	1/8	1/8	1.0		1	67	6
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	7
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	71	8
2	2	1/4	1/4	3/4	1	1	1/4	1/4	1.0		0	72	9
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71	10
3	3	0	0	3/4	1	1	1/8	1/8	1.0		1	55	11
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	71	12
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	13
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	14
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	15
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	16
4	4	0	0	3/4	1	1	1/8	1/8	1.0		1	67	17
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	18
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	71	19
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	72	20
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	74	21
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	22
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	23
5	5	0	0	3/4	1	1	1/8	1/8	1.0		1	55	24
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	71	25
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	26
5	5	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	27
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	28
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	29
6	6	0	0	3/4	1	1	1/8	1/8	1.0		1	55	30
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	72	31
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	72	32
6	6	3/8	3/8	3/4	1	1	1/8	1/8	1.0		5	71	33
6	6	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	34
6	6	5/8	5/8	3/4	1	1	1/8	1/8	1.0		3	69	35
7	7	0	0	3/4	1	1	1/8	1/8	1.0		1	55	36
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	71	37
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	38
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	39
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	40
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	41
8	8	0	0	3/4	1	1	1/8	1/8	1.0		1	55	42
8	8	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	72	43
8	8	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	72	44
8	8	3/8	3/8	3/4	1	1	1/8	1/8	1.0		5	71	45
8	8	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	46
8	8	5/8	5/8	3/4	1	1	1/8	1/8	1.0		3	69	47
9	9	0	0	3/4	1	1	1/8	1/8	1.0		5	59	48
9	9	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	49
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	57	50
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1.0		0	72	51
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	55	52
9	9	5/8	5/8	3/4	1	1	1/8	1/8	1.0		5	71	53
10	10	0	0	3/4	1	1	1/8	1/8	1.0		2	62	54
10	10	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	67	55
10	10	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	66	56
10	10	1/4	1/4	3/4	1	1	1/2	1/2	1.0		1	67	57
11	11	0	0	3/4	1	1	1/2	1/2	1.0		5	71	58
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	59
11	11	5/8	5/8	3/4	1	1	1/16	1/16	1.0		5	71	60
11	11	11/16	11/16	3/4	1	1	1/16	1/16	1.0		0	72	61
12	12	0	0	3/4	1	1	1/8	1/8	1.0		5	71	62
12	12	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	71	63
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	69	64
12	12	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	65
12	12	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	66
12	12	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	69	67
12	12	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71	68
13	13	0	0	3/4	1	1	1/2	1/2	1.0		5	59	69
13	13	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	57	70
14	14	0	0	3/4	1	1	1/8	1/8	1.0		5	59	71
14	14	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	57	72
14	14	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	55	73
14	14	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	59	74
14	14	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	57	75
14	14	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	55	76
14	14	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	55	77
15	15	0	0	3/4	1	1	1/2	1/2	1.0		2	74	78
15	15	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	79	79
16	16	0	0	3/4	1	1	1/8	1/8	1.0		6	78	80
16	16	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	81
16	16	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	82
16	16	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	78	83
16	16	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	84
16	16	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	85
16	16	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	86
16	16	5/8	5/8	3/4	1	1	1/8	1/8	1.0		5	71	87
17	17	0	0	3/4	1	1	1/2	1/2	1.0		2	74	88
17	17	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	79	89
18	18	0	0	3/4	1	1	1/16	1/16	1.0		6	78	90
18	18	1/16	1/16	3/4	1	1	1/16	1/16	1.0		1	79	91
18	18	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	92
18	18	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	93
18	18	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	94
18	18	5/16	5/16	3/4	1	1	1/16	1/16	1.0		4	76	95
18	18	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	74	96
18	18	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	72	97
18	18	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	98
19	19	0	0	3/4	1	1	1/8	1/8	1.0		5	59	99
19	19	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	100
19	19	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	59	101
19	19	3/8	3/8	3/4	1	1	1/8	1/8	1.0		2	74	102
19	19	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	59	103
19	19	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	74	104
20	20	0	0	3/4	1	1	1/8	1/8	1.0		2	74	105
20	20	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	72	106
20	20	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	72	107
20	20	3/8	3/8	3/4	1	1	1/8	1/8	1.0		5	71	108
20	20	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71	109
21	21	0	0	3/4	1	1	1/8	1/8	1.0		3	57	110
21	21	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	72	111
21	21	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	57	112
21	21	3/8	3/8	3/4	1	1	1/8	1/8	1.0		0	72	113
21	21	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	57	114
21	21	5/8	5/8	3/4	1	1	1/8	1/8	1.0		0	72	115
22	22	0	0	3/4	1	1	1/8	1/8	1.0		0	72	116
22	22	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	71	117
22	22	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	118
22	22	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	119
22	22	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	69	120
23	23	0	0	3/4	1	1	1/8	1/8	1.0		5	59	121
23	23	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	122
23	23	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	57	123
23	23	3/8	3/8	3/4	1	1	1/8	1/8	1.0		0	72	124
23	23	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	55	125
23	23	5/8	5/8	3/4	1	1	1/8	1/8	1.0		5	71	126
24	24	0	0	3/4	1	1	1/8	1/8	1.0		2	62	127
24	24	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	67	128
24	24	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	66	129
24	24	1/4	1/4	3/4	1	1	1/4	1/4	1.0		1	67	130
24	24	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	55	131
