mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8		1/8	1		1	67	0
1	1	1/8	1/8	3/4	1	1	1/8		1/8	1		1	67	1
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1		6	66	2
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1		6	66	3
1	1	1/2	1/2	3/4	1	1	3/16		1/8	3/2		1	67	4
1	1	11/16	11/16	3/4	1	1	1/16		1/16	1		2	62	5
2	2	0	0	3/4	1	1	1/4		1/4	1		2	62	6
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1		2	62	7
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1		4	64	8
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1		6	66	9
2	2	1/2	1/2	3/4	1	1	3/16		1/8	3/2		1	67	10
2	2	11/16	11/16	3/4	1	1	1/16		1/16	1		1	55	11
3	3	0	0	3/4	1	1	1/16		1/16	1		1	55	12
3	3	1/16	1/16	3/4	1	1	1/16		1/16	1		0	60	13
3	3	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64	14
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1		0	60	15
3	3	1/4	1/4	3/4	1	1	1/16		1/16	1		1	55	16
3	3	5/16	5/16	3/4	1	1	1/16		1/16	1		0	60	17
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1		4	64	18
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1		0	60	19
3	3	1/2	1/2	3/4	1	1	1/16		1/16	1		1	55	20
3	3	9/16	9/16	3/4	1	1	1/16		1/16	1		0	60	21
3	3	5/8	5/8	3/4	1	1	1/16		1/16	1		4	64	22
3	3	11/16	11/16	3/4	1	1	1/16		1/16	1		0	60	23
4	4	0	0	3/4	1	1	1/16		1/16	1		1	55	24
4	4	1/16	1/16	3/4	1	1	1/16		1/16	1		5	59	25
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1		2	62	26
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1		5	59	27
4	4	1/4	1/4	3/4	1	1	1/16		1/16	1		1	55	28
4	4	5/16	5/16	3/4	1	1	1/16		1/16	1		5	59	29
4	4	3/8	3/8	3/4	1	1	1/16		1/16	1		2	62	30
4	4	7/16	7/16	3/4	1	1	1/16		1/16	1		5	59	31
