mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4	1/4	1.0		2	74	0
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	74	1
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	2
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	72	3
1	1	1/2	1/2	3/4	1	1	1/16	1/16	1.0		2	74	4
1	1	9/16	9/16	3/4	1	1	1/16	1/16	1.0		0	72	5
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		5	71	6
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	7
2	2	0	0	3/4	1	1	1/16	1/16	1.0		1	67	8
2	2	1/16	1/16	3/4	1	1	1/16	1/16	1.0		5	71	9
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	10
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	11
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		5	83	12
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	81	13
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		1	79	14
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	78	15
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	79	16
3	3	0	0	3/4	1	1	1/16	1/16	1.0		4	76	17
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1.0		0	72	18
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	71	19
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	20
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	60	21
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	59	22
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	60	23
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1.0		4	76	24
4	4	0	0	3/4	1	1	1/8	1/8	1.0		0	72	25
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		0	72	26
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	71	27
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	69	28
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	29
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	72	30
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	31
5	5	0	0	3/4	1	1	1/8	1/8	1.0		2	74	32
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	83	33
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	81	34
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		1	79	35
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1.0		6	78	36
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	37
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	38
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1.0		0	72	39
5	5	9/16	9/16	3/4	1	1	1/16	1/16	1.0		5	71	40
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	41
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1.0		1	67	42
6	6	0	0	3/4	1	1	1/16	1/16	1.0		5	71	43
6	6	1/16	1/16	3/4	1	1	1/16	1/16	1.0		0	72	44
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	45
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	66	46
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	67	47
6	6	3/8	3/8	3/4	1	1	1/8	1/8	1.0		5	71	48
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	55	49
7	7	0	0	3/4	1	1	1/4	1/4	1.0		2	74	50
7	7	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	51
7	7	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	72	52
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	53
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	72	54
7	7	1/2	1/2	3/4	1	1	1/16	1/16	1.0		2	74	55
7	7	9/16	9/16	3/4	1	1	1/16	1/16	1.0		0	72	56
7	7	5/8	5/8	3/4	1	1	1/16	1/16	1.0		5	71	57
7	7	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	58
8	8	0	0	3/4	1	1	1/8	1/8	1.0		1	67	59
8	8	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	86	60
8	8	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	86	61
8	8	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	84	62
8	8	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	83	63
8	8	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	81	64
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	83	65
9	9	0	0	3/4	1	1	1/16	1/16	1.0		4	76	66
9	9	1/16	1/16	3/4	1	1	1/16	1/16	1.0		7	73	67
9	9	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	68
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	69
9	9	1/4	1/4	3/4	1	1	1/16	1/16	1.0		6	78	70
9	9	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	74	71
9	9	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	72
9	9	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	81	73
9	9	1/2	1/2	3/4	1	1	1/16	1/16	1.0		1	79	74
9	9	9/16	9/16	3/4	1	1	1/16	1/16	1.0		4	76	75
9	9	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	76
9	9	11/16	11/16	3/4	1	1	1/16	1/16	1.0		5	83	77
10	10	0	0	3/4	1	1	1/16	1/16	1.0		3	81	78
10	10	1/16	1/16	3/4	1	1	1/16	1/16	1.0		6	78	79
10	10	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	79	80
10	10	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	81
10	10	1/4	1/4	3/4	1	1	1/4	1/4	1.0		4	76	82
10	10	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	83
11	11	0	0	3/4	1	1	1/8	1/8	1.0		2	74	84
11	11	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	85
11	11	1/4	1/4	3/4	1	1	1/16	1/16	1.0		5	83	86
11	11	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	81	87
11	11	3/8	3/8	3/4	1	1	1/16	1/16	1.0		1	79	88
11	11	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	78	89
11	11	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	90
11	11	9/16	9/16	3/4	1	1	1/16	1/16	1.0		2	74	91
11	11	5/8	5/8	3/4	1	1	1/16	1/16	1.0		0	72	92
11	11	11/16	11/16	3/4	1	1	1/16	1/16	1.0		5	71	93
12	12	0	0	3/4	1	1	1/8	1/8	1.0		0	72	94
12	12	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	72	95
12	12	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	96
12	12	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	97
12	12	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	98
12	12	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	99
12	12	1/2	1/2	3/4	1	1	1/16	1/16	1.0		2	74	100
12	12	9/16	9/16	3/4	1	1	1/16	1/16	1.0		0	72	101
12	12	5/8	5/8	3/4	1	1	1/16	1/16	1.0		5	71	102
12	12	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	103
13	13	0	0	3/4	1	1	1/16	1/16	1.0		3	69	104
13	13	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	105
13	13	1/8	1/8	3/4	1	1	1/16	1/16	1.0		7	73	106
13	13	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	107
13	13	1/4	1/4	3/4	1	1	1/16	1/16	1.0		4	76	108
13	13	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	74	109
13	13	3/8	3/8	3/4	1	1	1/16	1/16	1.0		7	73	110
13	13	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	111
13	13	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	112
13	13	9/16	9/16	3/4	1	1	1/16	1/16	1.0		2	74	113
13	13	5/8	5/8	3/4	1	1	1/16	1/16	1.0		7	73	114
13	13	11/16	11/16	3/4	1	1	1/16	1/16	1.0		2	74	115
14	14	0	0	3/4	1	1	1/8	1/8	1.0		2	62	116
14	14	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	62	117
14	14	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	62	118
14	14	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	62	119
14	14	3/8	3/8	3/4	1	1	1/8	1/8	1.0		2	62	120
14	14	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	62	121
14	14	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	62	122
