mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	3/32	1/16	3/2		4	76	0
1	1	3/32	3/32	3/4	1	1	1/32	1/32	1		-1	77	1
1	1	1/8	1/8	3/4	1	1	3/32	1/16	3/2		4	76	2
1	1	7/32	7/32	3/4	1	1	1/32	1/32	1		2	74	3
1	1	1/4	1/4	3/4	1	1	3/32	1/16	3/2		0	72	4
1	1	11/32	11/32	3/4	1	1	1/32	1/32	1		5	71	5
1	1	3/8	3/8	3/4	1	1	3/32	1/16	3/2		0	72	6
1	1	15/32	15/32	3/4	1	1	1/32	1/32	1		5	71	7
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69	8
1	1	5/8	5/8	3/4	1	1	3/32	1/16	3/2		3	69	9
1	1	23/32	23/32	3/4	1	1	1/32	1/32	1		0	72	10
2	2	0	0	3/4	1	1	3/32	1/16	3/2		5	71	11
2	2	3/32	3/32	3/4	1	1	1/32	1/32	1		3	69	12
2	2	1/8	1/8	3/4	1	1	3/32	1/16	3/2		5	71	13
2	2	7/32	7/32	3/4	1	1	1/32	1/32	1		3	69	14
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		8	68	15
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69	16
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		3	57	17
3	3	0	0	3/4	1	1	1/8	1/8	1		3	69	18
3	3	1/8	1/8	3/4	1	1	3/32	1/16	3/2		3	69	19
3	3	7/32	7/32	3/4	1	1	1/32	1/32	1		5	71	20
3	3	1/4	1/4	3/4	1	1	3/32	1/16	3/2		0	72	21
3	3	11/32	11/32	3/4	1	1	1/32	1/32	1		5	71	22
3	3	3/8	3/8	3/4	1	1	3/32	1/16	3/2		0	72	23
3	3	15/32	15/32	3/4	1	1	1/32	1/32	1		2	74	24
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	25
3	3	5/8	5/8	3/4	1	1	3/32	1/16	3/2		4	76	26
3	3	23/32	23/32	3/4	1	1	1/32	1/32	1		6	78	27
4	4	0	0	3/4	1	1	3/32	1/16	3/2		1	79	28
4	4	3/32	3/32	3/4	1	1	1/32	1/32	1		6	78	29
