mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4	1/4	1.0		1	79	0
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	74	1
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		-2	82	2
2	2	0	0	3/4	1	1	1/8	1/8	1.0		3	81	3
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	81	4
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	5
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		-1	77	6
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	7
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	81	8
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	9
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	10
3	3	0	0	3/4	1	1	1/16	1/16	1.0		-2	70	11
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-1	65	12
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-2	70	13
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	14
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1.0		-2	70	15
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-1	65	16
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-2	70	17
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	18
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-3	75	19
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1.0		2	74	20
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		0	72	21
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		-2	70	22
4	4	0	0	3/4	1	1	1/16	1/16	1.0		3	69	23
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-1	65	24
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	25
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	26
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	27
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-1	65	28
