mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		-1	65	0
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	1
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1.0		-2	70	2
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		-1	65	3
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-3	75	4
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	5
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		0	72	6
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-2	70	7
2	2	0	0	3/4	1	1	1/8	1/8	1.0		-2	70	8
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-2	82	9
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	81	10
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		1	79	11
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-1	77	12
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		1	79	13
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	81	14
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	81	15
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-2	82	16
3	3	0	0	3/4	1	1	1/16	1/16	1.0		-2	82	17
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1.0		1	79	18
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-3	75	19
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	20
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1.0		1	79	21
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-1	77	22
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	74	23
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		-1	77	24
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-1	77	25
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1.0		2	74	26
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		-2	70	27
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		1	67	28
4	4	0	0	3/4	1	1	1/8	1/8	1.0		-1	65	29
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	30
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	31
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1.0		-3	75	32
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	72	33
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	34
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	72	35
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		0	72	36
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-2	70	37
5	5	0	0	3/4	1	1	1/8	1/8	1.0		-1	65	38
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	39
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	40
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		-3	75	41
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	72	42
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	43
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	72	44
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-3	75	45
5	5	9/16	9/16	3/4	1	1	1/16	1/16	1.0		0	72	46
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	47
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1.0		0	72	48
6	6	0	0	3/4	1	1	1/8	1/8	1.0		-2	70	49
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1.0		-2	70	50
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	51
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-2	70	52
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	74	53
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1.0		-1	77	54
6	6	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-2	82	55
6	6	9/16	9/16	3/4	1	1	1/16	1/16	1.0		-1	77	56
6	6	5/8	5/8	3/4	1	1	1/16	1/16	1.0		2	74	57
6	6	11/16	11/16	3/4	1	1	1/16	1/16	1.0		-2	70	58
7	7	0	0	3/4	1	1	1/8	1/8	1.0		-1	65	59
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	60
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	61
