mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		2	74	0
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	79	1
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	2
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	3
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	4
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	72	5
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71	6
2	2	0	0	3/4	1	1	1/8	1/8	1.0		1	67	7
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	71	8
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	67	9
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	62	10
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	62	11
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	64	12
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62	13
3	3	0	0	3/4	1	1	1/8	1/8	1.0		4	64	14
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	64	15
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	60	16
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	60	17
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		1	67	18
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	66	19
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	67	20
4	4	0	0	3/4	1	1	1/8	1/8	1.0		2	62	21
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	62	22
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	59	23
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	55	24
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		1	67	25
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	66	26
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	67	27
5	5	0	0	3/4	1	1	1/8	1/8	1.0		2	74	28
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	79	29
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	30
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	31
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	32
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	72	33
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	34
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	35
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1.0		1	67	36
6	6	0	0	3/4	1	1	1/8	1/8	1.0		2	62	37
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	64	38
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	66	39
6	6	1/4	1/4	3/4	1	1	1/4	1/4	1.0		1	67	40
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	55	41
7	7	0	0	3/4	1	1	1/8	1/8	1.0		5	71	42
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	71	43
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	67	44
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	45
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	46
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	67	47
7	7	1/2	1/2	3/4	1	1	1/16	1/16	1.0		5	71	48
7	7	9/16	9/16	3/4	1	1	1/16	1/16	1.0		2	74	49
7	7	5/8	5/8	3/4	1	1	1/16	1/16	1.0		0	72	50
7	7	11/16	11/16	3/4	1	1	1/16	1/16	1.0		5	71	51
8	8	0	0	3/4	1	1	1/8	1/8	1.0		3	69	52
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	53
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	66	54
8	8	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	69	55
8	8	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	56
8	8	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	66	57
