mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		1	79	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	1
1	1	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	2
1	1	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	72	3
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-2	70	4
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	69	5
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		-2	70	6
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	7
2	2	0	0	3/4	1	1	1/8	1/8	1.0		3	69	8
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		0	72	9
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		-2	70	10
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	72	11
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-2	70	12
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	13
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	67	14
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		6	66	15
2	2	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	16
2	2	11/16	11/16	3/4	1	1	1/16	1/16	1.0		2	62	17
3	3	0	0	3/4	1	1	1/8	1/8	1.0		2	74	18
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	79	19
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	81	20
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		-2	82	21
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-2	82	22
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	81	23
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	24
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-1	77	25
4	4	0	0	3/4	1	1	1/8	1/8	1.0		-3	75	26
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	27
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	74	28
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1.0		0	72	29
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		0	72	30
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-2	70	31
5	5	0	0	3/4	1	1	1/8	1/8	1.0		2	74	32
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	77	33
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	34
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1.0		-2	70	35
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-2	82	36
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	79	37
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1.0		0	72	38
6	6	0	0	3/4	1	1	1/8	1/8	1.0		3	69	39
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1.0		0	72	40
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	69	41
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	66	42
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	43
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	66	44
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62	45
7	7	0	0	3/4	1	1	1/8	1/8	1.0		1	79	46
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	47
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	48
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	74	49
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1.0		7	73	50
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	51
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		-2	70	52
7	7	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	53
7	7	11/16	11/16	3/4	1	1	1/16	1/16	1.0		1	67	54
8	8	0	0	3/4	1	1	1/8	1/8	1.0		2	62	55
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	67	56
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	66	57
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1.0		1	67	58
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	55	59
9	9	0	0	3/4	1	1	1/8	1/8	1.0		-1	77	60
9	9	1/8	1/8	3/4	1	1	1/16	1/16	1.0		0	72	61
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	62
9	9	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	72	63
9	9	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-2	70	64
9	9	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	65
9	9	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	67	66
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	67
9	9	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-1	65	68
10	10	0	0	3/4	1	1	1/8	1/8	1.0		-1	65	69
10	10	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	65	70
10	10	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	67	71
10	10	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	72
10	10	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-2	70	73
10	10	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	72	74
10	10	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	75
10	10	1/2	1/2	3/4	1	1	1/4	1/4	1.0		-3	75	76
11	11	0	0	3/4	1	1	1/16	1/16	1.0		-2	70	77
11	11	1/16	1/16	3/4	1	1	1/16	1/16	1.0		0	72	78
11	11	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	79
11	11	3/16	3/16	3/4	1	1	1/16	1/16	1.0		-3	75	80
11	11	1/4	1/4	3/4	1	1	1/16	1/16	1.0		-1	77	81
11	11	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	82
11	11	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	81	83
11	11	7/16	7/16	3/4	1	1	1/16	1/16	1.0		-1	77	84
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1.0		-2	82	85
11	11	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-2	70	86
12	12	0	0	3/4	1	1	1/16	1/16	1.0		2	74	87
12	12	1/16	1/16	3/4	1	1	1/16	1/16	1.0		0	72	88
12	12	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-2	70	89
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	69	90
12	12	1/4	1/4	3/4	1	1	1/4	1/4	1.0		-2	70	91
12	12	1/2	1/2	3/4	1	1	1/4	1/4	1.0		-2	58	92
13	13	0	0	3/4	1	1	1/8	1/8	1.0		-2	82	93
13	13	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	94
13	13	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	95
13	13	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	72	96
13	13	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-2	70	97
13	13	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	69	98
13	13	1/2	1/2	3/4	1	1	1/8	1/8	1.0		-2	70	99
13	13	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	100
14	14	0	0	3/4	1	1	1/8	1/8	1.0		3	69	101
14	14	1/8	1/8	3/4	1	1	1/16	1/16	1.0		0	72	102
14	14	3/16	3/16	3/4	1	1	1/16	1/16	1.0		-2	70	103
14	14	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	72	104
