mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8		1/8	1.0		0	72	0
1	1	1/8	1/8	3/4	1	1	1/16		1/16	1.0		0	72	1
1	1	3/16	3/16	3/4	1	1	1/16		1/16	1.0		2	74	2
1	1	1/4	1/4	3/4	1	1	1/16		1/16	1.0		4	76	3
1	1	5/16	5/16	3/4	1	1	1/16		1/16	1.0		0	72	4
1	1	3/8	3/8	3/4	1	1	1/16		1/16	1.0		-1	77	5
1	1	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	6
1	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	79	7
2	2	0	0	3/4	1	1	1/16		1/16	1.0		3	81	8
2	2	1/16	1/16	3/4	1	1	1/16		1/16	1.0		-1	77	9
2	2	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	79	10
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	11
2	2	1/4	1/4	3/4	1	1	1/16		1/16	1.0		-1	77	12
2	2	5/16	5/16	3/4	1	1	1/16		1/16	1.0		2	74	13
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1.0		0	72	14
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1.0		5	71	15
2	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		0	72	16
3	3	0	0	3/4	1	1	1/16		1/16	1.0		0	72	17
3	3	1/16	1/16	3/4	1	1	1/16		1/16	1.0		-1	77	18
3	3	1/8	1/8	3/4	1	1	1/16		1/16	1.0		3	81	19
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1.0		-1	77	20
3	3	1/4	1/4	3/4	1	1	1/16		1/16	1.0		0	72	21
3	3	5/16	5/16	3/4	1	1	1/16		1/16	1.0		-1	77	22
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1.0		3	81	23
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1.0		-1	77	24
3	3	1/2	1/2	3/4	1	1	1/16		1/16	1.0		0	72	25
3	3	9/16	9/16	3/4	1	1	1/16		1/16	1.0		-1	77	26
3	3	5/8	5/8	3/4	1	1	1/16		1/16	1.0		3	81	27
3	3	11/16	11/16	3/4	1	1	1/16		1/16	1.0		-1	77	28
4	4	0	0	3/4	1	1	1/16		1/16	1.0		0	72	29
4	4	1/16	1/16	3/4	1	1	1/16		1/16	1.0		4	76	30
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	79	31
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	32
4	4	1/4	1/4	3/4	1	1	1/16		1/16	1.0		0	72	33
4	4	5/16	5/16	3/4	1	1	1/16		1/16	1.0		4	76	34
4	4	3/8	3/8	3/4	1	1	1/16		1/16	1.0		1	79	35
4	4	7/16	7/16	3/4	1	1	1/16		1/16	1.0		4	76	36
4	4	1/2	1/2	3/4	1	1	1/16		1/16	1.0		0	72	37
4	4	9/16	9/16	3/4	1	1	1/16		1/16	1.0		4	76	38
4	4	5/8	5/8	3/4	1	1	1/16		1/16	1.0		1	79	39
4	4	11/16	11/16	3/4	1	1	1/16		1/16	1.0		4	76	40
5	5	0	0	3/4	1	1	1/16		1/16	1.0		0	72	41
5	5	1/16	1/16	3/4	1	1	1/16		1/16	1.0		-1	77	42
5	5	1/8	1/8	3/4	1	1	1/16		1/16	1.0		3	81	43
5	5	3/16	3/16	3/4	1	1	1/16		1/16	1.0		-1	77	44
5	5	1/4	1/4	3/4	1	1	1/16		1/16	1.0		0	72	45
5	5	5/16	5/16	3/4	1	1	1/16		1/16	1.0		-1	77	46
5	5	3/8	3/8	3/4	1	1	1/16		1/16	1.0		3	81	47
5	5	7/16	7/16	3/4	1	1	1/16		1/16	1.0		-1	77	48
5	5	1/2	1/2	3/4	1	1	1/16		1/16	1.0		0	72	49
5	5	9/16	9/16	3/4	1	1	1/16		1/16	1.0		-1	77	50
5	5	5/8	5/8	3/4	1	1	1/16		1/16	1.0		3	81	51
5	5	11/16	11/16	3/4	1	1	1/16		1/16	1.0		-1	77	52
6	6	0	0	3/4	1	1	1/16		1/16	1.0		0	72	53
6	6	1/16	1/16	3/4	1	1	1/16		1/16	1.0		4	76	54
6	6	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	79	55
6	6	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	56
6	6	1/4	1/4	3/4	1	1	1/16		1/16	1.0		0	72	57
6	6	5/16	5/16	3/4	1	1	1/16		1/16	1.0		4	76	58
6	6	3/8	3/8	3/4	1	1	1/16		1/16	1.0		1	79	59
6	6	7/16	7/16	3/4	1	1	1/16		1/16	1.0		4	76	60
6	6	1/2	1/2	3/4	1	1	1/16		1/16	1.0		0	72	61
6	6	9/16	9/16	3/4	1	1	1/16		1/16	1.0		4	76	62
6	6	5/8	5/8	3/4	1	1	1/16		1/16	1.0		1	79	63
6	6	11/16	11/16	3/4	1	1	1/16		1/16	1.0		4	76	64
7	7	0	0	3/4	1	1	1/16		1/16	1.0		3	81	65
7	7	1/16	1/16	3/4	1	1	1/16		1/16	1.0		-1	77	66
7	7	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	79	67
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	68
7	7	1/4	1/4	3/4	1	1	1/16		1/16	1.0		-1	77	69
7	7	5/16	5/16	3/4	1	1	1/16		1/16	1.0		2	74	70
7	7	3/8	3/8	3/4	1	1	1/16		1/16	1.0		4	76	71
7	7	7/16	7/16	3/4	1	1	1/16		1/16	1.0		0	72	72
7	7	1/2	1/2	3/4	1	1	1/16		1/16	1.0		2	74	73
7	7	9/16	9/16	3/4	1	1	1/16		1/16	1.0		5	71	74
7	7	5/8	5/8	3/4	1	1	1/16		1/16	1.0		0	72	75
7	7	11/16	11/16	3/4	1	1	1/16		1/16	1.0		3	69	76
