mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8		1/8	1.0		2	74	0
1	1	1/8	1/8	3/4	1	1	1/8		1/8	1.0		2	74	1
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74	2
1	1	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	3
1	1	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	4
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		5	71	5
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		5	71	6
2	2	0	0	3/4	1	1	1/8		1/8	1.0		0	72	7
2	2	1/8	1/8	3/4	1	1	1/8		1/8	1.0		0	72	8
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72	9
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1.0		3	69	10
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1.0		0	72	11
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1.0		3	69	12
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1.0		3	69	13
3	3	0	0	3/4	1	1	1/8		1/8	1.0		1	67	14
3	3	1/8	1/8	3/4	1	1	1/16		1/16	1.0		5	71	15
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1.0		2	74	16
3	3	1/4	1/4	3/4	1	1	1/16		1/16	1.0		1	79	17
3	3	5/16	5/16	3/4	1	1	1/16		1/16	1.0		6	78	18
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1.0		4	76	19
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	20
3	3	1/2	1/2	3/4	1	1	1/16		1/16	1.0		4	76	21
3	3	9/16	9/16	3/4	1	1	1/16		1/16	1.0		2	74	22
3	3	5/8	5/8	3/4	1	1	1/16		1/16	1.0		0	72	23
3	3	11/16	11/16	3/4	1	1	1/16		1/16	1.0		5	71	24
4	4	0	0	3/4	1	1	1/16		1/16	1.0		3	69	25
4	4	1/16	1/16	3/4	1	1	1/16		1/16	1.0		5	71	26
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	67	27
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1.0		3	69	28
4	4	1/4	1/4	3/4	1	1	1/16		1/16	1.0		6	66	29
4	4	5/16	5/16	3/4	1	1	1/16		1/16	1.0		1	67	30
4	4	3/8	3/8	3/4	1	1	1/16		1/16	1.0		4	64	31
4	4	7/16	7/16	3/4	1	1	1/16		1/16	1.0		6	66	32
4	4	1/2	1/2	3/4	1	1	1/4		1/4	1.0		2	62	33
5	5	0	0	3/4	1	1	1/8		1/8	1.0		2	74	34
5	5	1/8	1/8	3/4	1	1	1/8		1/8	1.0		2	74	35
5	5	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74	36
5	5	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	37
5	5	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	38
5	5	1/2	1/2	3/4	1	1	1/8		1/8	1.0		5	71	39
5	5	5/8	5/8	3/4	1	1	1/8		1/8	1.0		5	71	40
6	6	0	0	3/4	1	1	1/8		1/8	1.0		0	72	41
6	6	1/8	1/8	3/4	1	1	1/8		1/8	1.0		0	72	42
6	6	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72	43
6	6	3/8	3/8	3/4	1	1	1/16		1/16	1.0		3	69	44
6	6	7/16	7/16	3/4	1	1	1/16		1/16	1.0		0	72	45
6	6	1/2	1/2	3/4	1	1	1/8		1/8	1.0		3	69	46
6	6	5/8	5/8	3/4	1	1	1/8		1/8	1.0		3	69	47
7	7	0	0	3/4	1	1	1/8		1/8	1.0		1	67	48
