mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1		1	67	0
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1		1	67	1
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	2
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	3
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1		5	71	4
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	5
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	6
2	2	0	0	3/4	1	1	1/16	1/16	1		0	72	7
2	2	1/16	1/16	3/4	1	1	1/16	1/16	1		3	69	8
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1		1	67	9
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	10
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	11
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	12
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	13
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	14
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	15
3	3	0	0	3/4	1	1	1/16	1/16	1		2	74	16
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1		0	72	17
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	18
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	19
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1		2	74	20
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1		0	72	21
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	22
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	23
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	24
4	4	0	0	3/4	1	1	1/8	1/8	1		1	79	25
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1		6	78	26
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	27
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	28
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72	29
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	30
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1		1	67	31
5	5	0	0	3/4	1	1	1/16	1/16	1		3	69	32
5	5	1/16	1/16	3/4	1	1	1/16	1/16	1		0	72	33
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	34
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1		6	66	35
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1		1	67	36
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1		1	67	37
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1		2	62	38
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1		5	59	39
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1		1	55	40
6	6	0	0	3/4	1	1	1/8	1/8	1		1	67	41
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1		1	67	42
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	43
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	44
6	6	3/8	3/8	3/4	1	1	1/8	1/8	1		5	71	45
6	6	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	46
6	6	5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	47
7	7	0	0	3/4	1	1	1/16	1/16	1		0	72	48
7	7	1/16	1/16	3/4	1	1	1/16	1/16	1		3	69	49
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1		1	67	50
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	51
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	52
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	53
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	54
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	55
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	56
8	8	0	0	3/4	1	1	1/16	1/16	1		2	74	57
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1		0	72	58
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	59
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	60
8	8	1/4	1/4	3/4	1	1	1/16	1/16	1		2	74	61
8	8	5/16	5/16	3/4	1	1	1/16	1/16	1		0	72	62
8	8	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	63
8	8	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	64
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	65
9	9	0	0	3/4	1	1	1/8	1/8	1		1	79	66
9	9	1/8	1/8	3/4	1	1	1/16	1/16	1		6	78	67
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	68
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	69
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72	70
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	71
9	9	5/8	5/8	3/4	1	1	1/8	1/8	1		1	67	72
10	10	0	0	3/4	1	1	1/16	1/16	1		3	69	73
10	10	1/16	1/16	3/4	1	1	1/16	1/16	1		0	72	74
10	10	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	75
10	10	3/16	3/16	3/4	1	1	1/16	1/16	1		6	66	76
10	10	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	77
10	10	1/2	1/2	3/4	1	1	1/4	1/4	1		1	55	78
11	11	0	0	3/4	1	1	3/16	1/8	3/2		5	71	79
11	11	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	80
11	11	1/4	1/4	3/4	1	1	1/16	1/16	1		3	69	81
11	11	5/16	5/16	3/4	1	1	1/16	1/16	1		5	71	82
11	11	3/8	3/8	3/4	1	1	1/16	1/16	1		0	72	83
11	11	7/16	7/16	3/4	1	1	1/16	1/16	1		3	69	84
