mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4	1/4	1.0		1	55	0
1	1	0	0	3/4	1	1	1/4	1/4	1.0		2	62	0
1	1	0	0	3/4	1	1	1/4	1/4	1.0		5	71	0
1	1	0	0	3/4	1	1	1/4	1/4	1.0		1	79	0
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		1	55	1
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	62	1
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		5	71	1
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		5	83	1
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	55	2
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62	2
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71	2
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	79	2
2	2	0	0	3/4	1	1	1/8	1/8	1.0		1	79	3
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	86	4
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	84	5
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	83	6
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	81	7
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	84	8
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	83	9
3	3	0	0	3/4	1	1	1/4	1/4	1.0		1	55	10
3	3	0	0	3/4	1	1	1/4	1/4	1.0		2	62	10
3	3	0	0	3/4	1	1	1/4	1/4	1.0		5	71	10
3	3	0	0	3/4	1	1	1/4	1/4	1.0		1	79	10
3	3	1/4	1/4	3/4	1	1	1/4	1/4	1.0		1	55	11
3	3	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	62	11
3	3	1/4	1/4	3/4	1	1	1/4	1/4	1.0		5	71	11
3	3	1/4	1/4	3/4	1	1	1/4	1/4	1.0		5	83	11
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	55	12
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62	12
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71	12
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	79	12
4	4	0	0	3/4	1	1	1/8	1/8	1.0		1	79	13
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	14
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	72	15
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	16
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	17
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	67	18
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		6	66	19
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	62	20
5	5	0	0	3/4	1	1	1/16	1/16	1.0		3	57	21
5	5	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	57	22
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	57	23
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	57	24
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	55	25
5	5	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	79	26
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1.0		6	78	27
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1.0		4	76	28
6	6	0	0	3/4	1	1	1/8	1/8	1.0		2	74	29
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1.0		0	72	30
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	71	31
6	6	1/4	1/4	3/4	1	1	1/4	1/4	1.0		0	72	32
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71	33
7	7	0	0	3/4	1	1	1/16	1/16	1.0		2	62	34
7	7	1/16	1/16	3/4	1	1	1/16	1/16	1.0		4	64	35
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	66	36
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	64	37
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	62	38
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	76	39
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	40
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		0	72	41
8	8	0	0	3/4	1	1	1/16	1/16	1.0		5	71	42
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	69	43
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	67	44
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	66	45
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1.0		1	67	46
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	55	47
9	9	0	0	3/4	1	1	1/4	1/4	1.0		-2	70	48
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	74	49
9	9	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	72	50
9	9	7/16	7/16	3/4	1	1	1/16	1/16	1.0		-2	70	51
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	52
9	9	5/8	5/8	3/4	1	1	1/16	1/16	1.0		-2	70	53
9	9	11/16	11/16	3/4	1	1	1/16	1/16	1.0		0	72	54
10	10	0	0	3/4	1	1	1/8	1/8	1.0		-2	70	55
10	10	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	83	56
10	10	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	81	57
10	10	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	79	58
10	10	1/2	1/2	3/4	1	1	1/8	1/8	1.0		6	78	59
10	10	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	79	60
11	11	0	0	3/4	1	1	1/4	1/4	1.0		-2	70	61
11	11	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	74	62
11	11	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	72	63
11	11	7/16	7/16	3/4	1	1	1/16	1/16	1.0		-2	70	64
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	65
11	11	5/8	5/8	3/4	1	1	1/16	1/16	1.0		-2	70	66
11	11	11/16	11/16	3/4	1	1	1/16	1/16	1.0		0	72	67
