mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16		1/16	1		1	67	0
1	1	1/16	1/16	3/4	1	1	1/16		1/16	1		-1	65	1
1	1	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67	2
1	1	3/16	3/16	3/4	1	1	1/16		1/16	1		3	69	3
1	1	1/4	1/4	3/4	1	1	1/16		1/16	1		-2	70	4
1	1	5/16	5/16	3/4	1	1	1/16		1/16	1		3	69	5
1	1	3/8	3/8	3/4	1	1	1/16		1/16	1		-2	70	6
1	1	7/16	7/16	3/4	1	1	1/16		1/16	1		0	72	7
1	1	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	8
2	2	0	0	3/4	1	1	0	grace16	1/16	1		0	72	9
2	2	0	0	3/4	1	1	1/16		1/16	1		-2	70	10
2	2	1/16	1/16	3/4	1	1	1/16		1/16	1		3	69	11
2	2	1/8	1/8	3/4	1	1	1/16		1/16	1		-1	65	12
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1		3	69	13
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67	14
2	2	3/8	3/8	3/4	1	1	1/8		1/8	1		2	62	15
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	58	16
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1		1	55	17
3	3	0	0	3/4	1	1	1/16		1/16	1		1	67	18
3	3	1/16	1/16	3/4	1	1	1/16		1/16	1		-1	65	19
3	3	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67	20
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1		0	72	21
3	3	1/4	1/4	3/4	1	1	1/16		1/16	1		-2	70	22
3	3	5/16	5/16	3/4	1	1	1/16		1/16	1		3	69	23
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1		-2	70	24
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1		0	72	25
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1		2	74	26
3	3	5/8	5/8	3/4	1	1	1/16		1/16	1		2	74	27
3	3	11/16	11/16	3/4	1	1	1/16		1/16	1		-3	75	28
4	4	0	0	3/4	1	1	1/8		1/8	1		0	72	29
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72	30
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1		-3	75	31
4	4	1/4	1/4	3/4	1	1	1/2		1/2	1		2	74	32
5	5	0	0	3/4	1	1	1/16		1/16	1		-2	70	33
5	5	1/16	1/16	3/4	1	1	1/16		1/16	1		0	72	34
5	5	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74	35
5	5	3/16	3/16	3/4	1	1	1/16		1/16	1		-3	75	36
5	5	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	77	37
5	5	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	38
6	6	0	0	3/4	1	1	1/8		1/8	1		2	74	39
6	6	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74	40
6	6	3/16	3/16	3/4	1	1	1/16		1/16	1		-3	75	41
6	6	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72	42
6	6	3/8	3/8	3/4	1	1	1/16		1/16	1		0	72	43
6	6	7/16	7/16	3/4	1	1	1/16		1/16	1		-3	75	44
6	6	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	45
7	7	0	0	3/4	1	1	1/16		1/16	1		-2	70	46
7	7	1/16	1/16	3/4	1	1	1/16		1/16	1		0	72	47
7	7	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74	48
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1		-3	75	49
7	7	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	77	50
7	7	1/2	1/2	3/4	1	1	3/16		1/8	3/2		2	74	51
7	7	11/16	11/16	3/4	1	1	1/16		1/16	1		-3	75	52
8	8	0	0	3/4	1	1	1/8		1/8	1		0	72	53
8	8	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72	54
8	8	3/16	3/16	3/4	1	1	1/16		1/16	1		2	74	55
8	8	1/4	1/4	3/4	1	1	1/2		1/2	1		3	69	56
9	9	0	0	3/4	1	1	1/16		1/16	1		1	67	57
9	9	1/16	1/16	3/4	1	1	1/16		1/16	1		-1	65	58
9	9	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67	59
9	9	3/16	3/16	3/4	1	1	1/16		1/16	1		3	69	60
9	9	1/4	1/4	3/4	1	1	1/16		1/16	1		-2	70	61
9	9	5/16	5/16	3/4	1	1	1/16		1/16	1		3	69	62
9	9	3/8	3/8	3/4	1	1	1/16		1/16	1		-2	70	63
