mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		0	72	0
1	1	0	0	3/4	1	1	1/8	1/8	1.0		4	76	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	72	1
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	76	1
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		0	72	2
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		4	76	2
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	3
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		0	72	4
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		2	74	5
2	2	0	0	3/4	1	1	1/4	1/4	1.0		0	72	6
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	7
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	72	8
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		5	71	9
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	69	10
3	3	0	0	3/4	1	1	1/8	1/8	1.0		3	69	11
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	69	12
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	64	13
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	64	14
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	64	15
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		6	66	16
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		8	68	17
4	4	0	0	3/4	1	1	1/4	1/4	1.0		3	69	18
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1.0		4	64	19
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	62	20
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	60	21
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		5	59	22
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	57	23
5	5	0	0	3/4	1	1	1/8	1/8	1.0		0	72	24
5	5	0	0	3/4	1	1	1/8	1/8	1.0		4	76	24
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	72	25
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	76	25
