mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1		1	67	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1		1	67	1
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	2
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	3
2	2	0	0	3/4	1	1	1/8	1/8	1		4	76	4
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	77	5
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	6
2	2	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	7
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		1	79	8
3	3	0	0	3/4	1	1	1/8	1/8	1		0	72	9
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1		5	71	10
3	3	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69	11
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	12
4	4	0	0	3/4	1	1	1/8	1/8	1		-1	77	13
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	14
4	4	1/4	1/4	3/4	1	1	1/2	1/2	1		2	74	15
5	5	0	0	3/4	1	1	1/8	1/8	1		1	67	16
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1		1	67	17
5	5	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	18
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	19
6	6	0	0	3/4	1	1	1/8	1/8	1		4	76	20
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	77	21
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	22
6	6	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	23
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1		1	79	24
7	7	0	0	3/4	1	1	1/8	1/8	1		4	76	25
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	26
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	27
7	7	1/4	1/4	3/4	1	1	1/4	1/4	1		-1	77	28
7	7	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76	29
8	8	0	0	3/4	1	1	1/8	1/8	1		4	76	30
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	31
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	32
8	8	1/4	1/4	3/4	1	1	1/2	1/2	1		0	72	33
9	9	0	0	3/4	1	1	1/8	1/8	1		1	79	34
9	9	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	35
9	9	1/4	1/4	3/4	1	1	1/4	1/4	1		3	81	36
9	9	1/2	1/2	3/4	1	1	1/4	1/4	1		3	81	37
10	10	0	0	3/4	1	1	1/8	1/8	1		1	79	38
10	10	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	39
10	10	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	40
10	10	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	41
10	10	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	42
10	10	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	43
11	11	0	0	3/4	1	1	1/8	1/8	1		4	76	44
11	11	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	45
11	11	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	46
11	11	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81	47
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	48
11	11	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77	49
12	12	0	0	3/4	1	1	1/4	1/4	1		2	74	50
12	12	1/4	1/4	3/4	1	1	1/2	1/2	1		2	74	51
13	13	0	0	3/4	1	1	1/8	1/8	1		1	79	52
13	13	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	53
13	13	1/4	1/4	3/4	1	1	1/4	1/4	1		3	81	54
13	13	1/2	1/2	3/4	1	1	1/4	1/4	1		3	81	55
14	14	0	0	3/4	1	1	1/8	1/8	1		1	79	56
14	14	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	57
14	14	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	58
14	14	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	59
14	14	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	60
14	14	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	61
15	15	0	0	3/4	1	1	1/8	1/8	1		-1	77	62
15	15	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	63
15	15	1/4	1/4	3/4	1	1	3/8	1/4	3/2		2	74	64
15	15	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	65
16	16	0	0	3/4	1	1	1/8	1/8	1		0	72	66
16	16	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	67
16	16	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	68
16	16	1/4	1/4	3/4	1	1	1/2	1/2	1		0	72	69
