mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16	1/16	1.0		1	67	0
1	1	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-2	70	1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	2
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	78	3
1	1	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	4
1	1	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	5
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	6
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	79	7
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	8
2	2	0	0	3/4	1	1	1/16	1/16	1.0		2	74	9
2	2	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-2	70	10
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	11
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	78	12
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		1	79	13
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	81	14
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-2	82	15
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	79	16
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	17
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		6	78	18
3	3	0	0	3/4	1	1	1/16	1/16	1.0		1	79	19
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	81	20
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-2	82	21
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	22
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1.0		6	78	23
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	24
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	81	25
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	78	26
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	27
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-1	77	28
4	4	0	0	3/4	1	1	1/16	1/16	1.0		-1	77	29
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-3	75	30
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	31
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	73	32
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	33
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	72	34
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-2	70	35
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	69	36
4	4	1/2	1/2	3/4	1	1	1/16	1/16	1.0		0	72	37
4	4	9/16	9/16	3/4	1	1	1/16	1/16	1.0		-2	70	38
4	4	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	39
4	4	11/16	11/16	3/4	1	1	1/16	1/16	1.0		-2	70	40
5	5	0	0	3/4	1	1	1/16	1/16	1.0		1	67	41
5	5	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-2	70	42
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	43
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	78	44
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	45
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	46
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	47
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	79	48
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	49
6	6	0	0	3/4	1	1	1/16	1/16	1.0		2	74	50
6	6	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-2	70	51
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	52
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	78	53
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1.0		1	79	54
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	81	55
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-2	82	56
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	79	57
6	6	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	58
6	6	5/8	5/8	3/4	1	1	1/8	1/8	1.0		6	78	59
7	7	0	0	3/4	1	1	1/16	1/16	1.0		1	79	60
7	7	1/16	1/16	3/4	1	1	1/16	1/16	1.0		6	78	61
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	79	62
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	81	63
7	7	1/4	1/4	3/4	1	1	1/16	1/16	1.0		-2	82	64
7	7	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	65
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	81	66
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	78	67
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	68
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	79	69
8	8	0	0	3/4	1	1	1/16	1/16	1.0		-2	82	70
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	81	71
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	79	72
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	78	73
8	8	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	74
8	8	5/16	5/16	3/4	1	1	1/16	1/16	1.0		6	78	75
8	8	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	74	76
8	8	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	78	77
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	79	78
