mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4	1/4	1		4	76	0
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1		3	57	1
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1		3	81	2
2	2	0	0	3/4	1	1	1/8	1/8	1		6	78	3
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	4
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	5
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		3	81	6
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	7
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	8
2	2	5/8	5/8	3/4	1	1	1/16	1/16	1		1	79	9
2	2	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78	10
3	3	0	0	3/4	1	1	1/8	1/8	1		2	74	11
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	12
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	13
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76	14
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	15
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	16
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	17
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78	18
4	4	0	0	3/4	1	1	1/8	1/8	1		2	74	19
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	20
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		6	78	21
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	22
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1		3	81	23
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	24
4	4	1/2	1/2	3/4	1	1	1/16	1/16	1		6	78	25
4	4	9/16	9/16	3/4	1	1	1/16	1/16	1		2	74	26
4	4	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	27
4	4	11/16	11/16	3/4	1	1	1/16	1/16	1		7	73	28
5	5	0	0	3/4	1	1	1/4	1/4	1		2	74	29
5	5	1/4	1/4	3/4	1	1	1/4	1/4	1		3	57	30
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1		3	81	31
6	6	0	0	3/4	1	1	1/8	1/8	1		6	78	32
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	33
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	34
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1		3	81	35
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	36
6	6	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	37
6	6	5/8	5/8	3/4	1	1	1/16	1/16	1		1	79	38
6	6	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78	39
7	7	0	0	3/4	1	1	1/8	1/8	1		2	74	40
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	41
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	42
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76	43
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	44
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	45
7	7	5/8	5/8	3/4	1	1	1/16	1/16	1		3	81	46
7	7	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	47
8	8	0	0	3/4	1	1	1/16	1/16	1		6	78	48
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	49
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	50
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	51
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	52
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	53
9	9	0	0	3/4	1	1	3/16	1/8	3/2		6	78	54
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	55
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	56
9	9	3/8	3/8	3/4	1	1	1/16	1/16	1		3	81	57
9	9	7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	58
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	59
9	9	5/8	5/8	3/4	1	1	1/16	1/16	1		1	79	60
9	9	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78	61
10	10	0	0	3/4	1	1	1/8	1/8	1		2	74	62
10	10	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	63
10	10	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	64
11	11	0	0	3/4	1	1	1/8	1/8	1		5	71	65
11	11	1/8	1/8	3/4	1	1	1/8	1/8	1		1	67	66
11	11	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	67
11	11	3/8	3/8	3/4	1	1	1/16	1/16	1		2	74	68
11	11	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	69
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69	70
11	11	5/8	5/8	3/4	1	1	1/16	1/16	1		0	72	71
11	11	11/16	11/16	3/4	1	1	1/16	1/16	1		3	69	72
12	12	0	0	3/4	1	1	1/8	1/8	1		1	67	73
12	12	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	74
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71	75
12	12	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	76
12	12	3/8	3/8	3/4	1	1	1/16	1/16	1		2	74	77
12	12	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	78
12	12	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	79
12	12	9/16	9/16	3/4	1	1	1/16	1/16	1		1	67	80
12	12	5/8	5/8	3/4	1	1	1/16	1/16	1		3	69	81
12	12	11/16	11/16	3/4	1	1	1/16	1/16	1		6	66	82
13	13	0	0	3/4	1	1	1/8	1/8	1		6	78	83
13	13	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	84
13	13	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	85
13	13	3/8	3/8	3/4	1	1	1/16	1/16	1		3	81	86
13	13	7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	87
13	13	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	88
13	13	5/8	5/8	3/4	1	1	1/16	1/16	1		1	79	89
13	13	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78	90
14	14	0	0	3/4	1	1	1/8	1/8	1		2	74	91
14	14	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	92
14	14	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	93
15	15	0	0	3/4	1	1	1/12	1/8	2/3		3	69	94
15	15	1/12	1/12	3/4	1	1	1/12	1/8	2/3		5	71	95
15	15	1/6	1/6	3/4	1	1	1/12	1/8	2/3		7	73	96
15	15	1/4	1/4	3/4	1	1	1/12	1/8	2/3		2	74	97
15	15	1/3	1/3	3/4	1	1	1/12	1/8	2/3		4	76	98
15	15	5/12	5/12	3/4	1	1	1/12	1/8	2/3		6	78	99
15	15	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	100
15	15	5/8	5/8	3/4	1	1	1/16	1/16	1		3	81	101
15	15	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	102
16	16	0	0	3/4	1	1	1/16	1/16	1		6	78	103
16	16	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	104
16	16	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	105
16	16	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	106
16	16	1/4	1/4	3/4	1	1	1/2	1/2	1		2	74	107
