mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		6	66	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	1
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	64	2
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1.0		7	73	3
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	4
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	62	5
2	2	0	0	3/4	1	1	1/8	1/8	1.0		6	66	6
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	7
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	64	8
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1.0		7	73	9
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	10
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	62	11
3	3	0	0	3/4	1	1	1/8	1/8	1.0		2	74	12
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	13
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	78	14
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	79	15
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		6	78	16
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	76	17
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	74	18
4	4	0	0	3/4	1	1	1/8	1/8	1.0		7	73	19
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	76	20
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	69	21
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	67	22
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		6	66	23
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	62	24
5	5	0	0	3/4	1	1	1/8	1/8	1.0		6	66	25
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	26
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	64	27
5	5	3/8	3/8	3/4	1	1	1/8	1/8	1.0		7	73	28
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	29
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	62	30
6	6	0	0	3/4	1	1	1/8	1/8	1.0		6	66	31
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	32
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	64	33
6	6	3/8	3/8	3/4	1	1	1/8	1/8	1.0		7	73	34
6	6	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	35
6	6	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	62	36
7	7	0	0	3/4	1	1	1/8	1/8	1.0		5	71	37
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	38
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	79	39
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	76	40
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		6	78	41
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	74	42
8	8	0	0	3/4	1	1	1/8	1/8	1.0		3	69	43
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	71	44
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	73	45
8	8	1/4	1/4	3/4	1	1	1/2	1/2	1.0		2	74	46
9	9	0	0	3/4	1	1	1/8	1/8	1.0		3	69	47
9	9	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	81	48
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	49
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1.0		8	80	50
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	81	51
9	9	5/8	5/8	3/4	1	1	1/8	1/8	1.0		3	69	52
10	10	0	0	3/4	1	1	1/8	1/8	1.0		7	73	53
10	10	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	81	54
10	10	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	55
10	10	3/8	3/8	3/4	1	1	1/8	1/8	1.0		8	80	56
10	10	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	81	57
10	10	5/8	5/8	3/4	1	1	1/8	1/8	1.0		3	69	58
11	11	0	0	3/4	1	1	1/8	1/8	1.0		5	71	59
11	11	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	60
11	11	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	74	61
11	11	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	69	62
12	12	0	0	3/4	1	1	1/8	1/8	1.0		5	71	63
12	12	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	71	64
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	73	65
12	12	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	74	66
12	12	3/8	3/8	3/4	1	1	1/16	1/16	1.0		7	73	67
12	12	7/16	7/16	3/4	1	1	1/16	1/16	1.0		5	71	68
12	12	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	69	69
13	13	0	0	3/4	1	1	1/8	1/8	1.0		5	71	70
13	13	1/8	1/8	3/4	1	1	1/8	1/8	1.0		7	73	71
13	13	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	74	72
13	13	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	76	73
13	13	1/2	1/2	3/4	1	1	1/8	1/8	1.0		6	78	74
13	13	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	79	75
14	14	0	0	3/4	1	1	1/8	1/8	1.0		4	76	76
14	14	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	77
14	14	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	73	78
14	14	1/4	1/4	3/4	1	1	1/2	1/2	1.0		2	74	79
