mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	5/8	3/4	1	1	1/8		1/8	1		4	76	0
2	2	0	0	3/4	1	1	1/4		1/4	1		3	81	1
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1		3	81	2
2	2	3/8	3/8	3/4	1	1	1/8		1/8	1		5	83	3
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1		7	85	4
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1		3	81	5
3	3	0	0	3/4	1	1	1/8		1/8	1		5	83	6
3	3	1/8	1/8	3/4	1	1	1/8		1/8	1		5	83	7
3	3	1/4	1/4	3/4	1	1	1/16		1/16	1		7	85	8
3	3	5/16	5/16	3/4	1	1	1/16		1/16	1		5	83	9
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1		3	81	10
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1		5	83	11
3	3	1/2	1/2	3/4	1	1	1/4		1/4	1		7	85	12
4	4	0	0	3/4	1	1	1/4		1/4	1		3	81	13
4	4	1/4	1/4	3/4	1	1	1/8		1/8	1		3	81	14
4	4	3/8	3/8	3/4	1	1	1/8		1/8	1		5	83	15
4	4	1/2	1/2	3/4	1	1	1/8		1/8	1		7	85	16
4	4	5/8	5/8	3/4	1	1	1/8		1/8	1		3	81	17
5	5	0	0	3/4	1	1	1/8		1/8	1		5	83	18
5	5	1/8	1/8	3/4	1	1	1/8		1/8	1		5	83	19
5	5	1/4	1/4	3/4	1	1	1/16		1/16	1		7	85	20
5	5	5/16	5/16	3/4	1	1	1/16		1/16	1		5	83	21
5	5	3/8	3/8	3/4	1	1	1/16		1/16	1		3	81	22
5	5	7/16	7/16	3/4	1	1	1/16		1/16	1		5	83	23
5	5	1/2	1/2	3/4	1	1	1/4		1/4	1		7	85	24
6	6	0	0	3/4	1	1	1/8		1/8	1		4	76	25
6	6	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77	26
6	6	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	27
6	6	3/8	3/8	3/4	1	1	1/8		1/8	1		2	74	28
6	6	1/2	1/2	3/4	1	1	1/8		1/8	1		7	73	29
6	6	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	30
7	7	0	0	3/4	1	1	1/8		1/8	1		3	69	31
7	7	1/8	1/8	3/4	1	1	1/16		1/16	1		5	71	32
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1		7	73	33
7	7	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	34
7	7	3/8	3/8	3/4	1	1	1/16		1/16	1		5	71	35
7	7	7/16	7/16	3/4	1	1	1/16		1/16	1		2	74	36
7	7	1/2	1/2	3/4	1	1	1/4		1/4	1		7	73	37
8	8	0	0	3/4	1	1	1/8		1/8	1		3	69	38
8	8	1/8	1/8	3/4	1	1	1/16		1/16	1		7	73	39
8	8	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	40
8	8	1/4	1/4	3/4	1	1	1/8		1/8	1		3	81	41
8	8	3/8	3/8	3/4	1	1	1/16		1/16	1		4	76	42
8	8	7/16	7/16	3/4	1	1	1/16		1/16	1		2	74	43
8	8	1/2	1/2	3/4	1	1	1/8		1/8	1		7	73	44
8	8	5/8	5/8	3/4	1	1	1/16		1/16	1		5	71	45
8	8	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	46
10	10	0	0	3/4	1	1	1/8		1/8	1		4	64	51
10	10	1/8	1/8	3/4	1	1	1/16		1/16	1		8	68	52
10	10	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	53
10	10	1/4	1/4	3/4	1	1	1/2		1/2	1		3	69	54
11	11	0	0	3/4	1	1	1/4		1/4	1		4	76	55
11	11	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	56
11	11	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	77	57
11	11	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	58
12	12	0	0	3/4	1	1	1/8		1/8	1		2	74	59
12	12	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77	60
12	12	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	61
12	12	3/8	3/8	3/4	1	1	1/8		1/8	1		2	74	62
12	12	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	63
12	12	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	64
13	13	0	0	3/4	1	1	1/8		1/8	1		3	69	65
13	13	1/8	1/8	3/4	1	1	1/8		1/8	1		0	72	66
13	13	1/4	1/4	3/4	1	1	0	grace16after	1/16	1		5	71	67
13	13	1/4	1/4	3/4	1	1	0	grace16after	1/16	1		0	72	68
13	13	1/4	1/4	3/4	1	1	1/8		1/8	1		5	71	69
13	13	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	70
