mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4	1/4	1		5	71	0
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	1
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1		4	64	2
2	2	0	0	3/4	1	1	1/4	1/4	1		5	71	3
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		6	66	4
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	5
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		4	64	6
3	3	0	0	3/4	1	1	3/16	1/8	3/2		3	69	7
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	8
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	9
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		5	71	10
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72	11
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	12
4	4	0	0	3/4	1	1	3/4	1/2	3/2		5	71	13
5	5	0	0	3/4	1	1	1/4	1/4	1		4	76	14
5	5	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	15
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	16
6	6	0	0	3/4	1	1	1/4	1/4	1		5	71	17
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1		6	66	18
6	6	3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	19
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1		4	64	20
7	7	0	0	3/4	1	1	3/16	1/8	3/2		6	66	21
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1		4	64	22
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		2	62	23
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1		4	64	24
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		6	66	25
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		1	67	26
8	8	0	0	3/4	1	1	3/4	1/2	3/2		4	64	27
9	9	0	0	3/4	1	1	1/16	1/16	1		5	71	28
9	9	1/16	1/16	3/4	1	1	1/16	1/16	1		1	67	29
9	9	1/8	1/8	3/4	1	1	1/16	1/16	1		4	64	30
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	31
9	9	1/4	1/4	3/4	1	1	1/16	1/16	1		5	71	32
9	9	5/16	5/16	3/4	1	1	1/16	1/16	1		1	67	33
9	9	3/8	3/8	3/4	1	1	1/16	1/16	1		4	64	34
9	9	7/16	7/16	3/4	1	1	1/16	1/16	1		1	67	35
9	9	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	36
9	9	9/16	9/16	3/4	1	1	1/16	1/16	1		1	67	37
9	9	5/8	5/8	3/4	1	1	1/16	1/16	1		4	64	38
9	9	11/16	11/16	3/4	1	1	1/16	1/16	1		1	67	39
10	10	0	0	3/4	1	1	1/16	1/16	1		5	71	40
10	10	1/16	1/16	3/4	1	1	1/16	1/16	1		6	66	41
10	10	1/8	1/8	3/4	1	1	1/16	1/16	1		2	62	42
10	10	3/16	3/16	3/4	1	1	1/16	1/16	1		6	66	43
10	10	1/4	1/4	3/4	1	1	1/16	1/16	1		5	71	44
10	10	5/16	5/16	3/4	1	1	1/16	1/16	1		6	66	45
10	10	3/8	3/8	3/4	1	1	1/16	1/16	1		2	62	46
10	10	7/16	7/16	3/4	1	1	1/16	1/16	1		6	66	47
10	10	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	48
10	10	9/16	9/16	3/4	1	1	1/16	1/16	1		6	66	49
10	10	5/8	5/8	3/4	1	1	1/16	1/16	1		2	62	50
10	10	11/16	11/16	3/4	1	1	1/16	1/16	1		6	66	51
11	11	0	0	3/4	1	1	1/16	1/16	1		5	71	52
11	11	1/16	1/16	3/4	1	1	1/16	1/16	1		1	67	53
11	11	1/8	1/8	3/4	1	1	1/16	1/16	1		4	64	54
11	11	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	55
11	11	1/4	1/4	3/4	1	1	1/16	1/16	1		5	71	56
11	11	5/16	5/16	3/4	1	1	1/16	1/16	1		1	67	57
11	11	3/8	3/8	3/4	1	1	1/16	1/16	1		4	64	58
11	11	7/16	7/16	3/4	1	1	1/16	1/16	1		1	67	59
11	11	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	60
11	11	9/16	9/16	3/4	1	1	1/16	1/16	1		1	67	61
11	11	5/8	5/8	3/4	1	1	1/16	1/16	1		4	64	62
11	11	11/16	11/16	3/4	1	1	1/16	1/16	1		1	67	63
12	12	0	0	3/4	1	1	1/16	1/16	1		5	71	64
12	12	1/16	1/16	3/4	1	1	1/16	1/16	1		6	66	65
12	12	1/8	1/8	3/4	1	1	1/16	1/16	1		2	62	66
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1		6	66	67
12	12	1/4	1/4	3/4	1	1	1/16	1/16	1		5	71	68
12	12	5/16	5/16	3/4	1	1	1/16	1/16	1		6	66	69
12	12	3/8	3/8	3/4	1	1	1/16	1/16	1		2	62	70
12	12	7/16	7/16	3/4	1	1	1/16	1/16	1		6	66	71
12	12	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	72
12	12	9/16	9/16	3/4	1	1	1/16	1/16	1		6	66	73
12	12	5/8	5/8	3/4	1	1	1/16	1/16	1		2	62	74
12	12	11/16	11/16	3/4	1	1	1/16	1/16	1		6	66	75
13	13	0	0	3/4	1	1	1/16	1/16	1		0	72	76
13	13	1/16	1/16	3/4	1	1	1/16	1/16	1		1	67	77
13	13	1/8	1/8	3/4	1	1	1/16	1/16	1		4	64	78
13	13	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	79
13	13	1/4	1/4	3/4	1	1	1/16	1/16	1		0	72	80
13	13	5/16	5/16	3/4	1	1	1/16	1/16	1		1	67	81
13	13	3/8	3/8	3/4	1	1	1/16	1/16	1		4	64	82
13	13	7/16	7/16	3/4	1	1	1/16	1/16	1		1	67	83
13	13	1/2	1/2	3/4	1	1	1/16	1/16	1		0	72	84
13	13	9/16	9/16	3/4	1	1	1/16	1/16	1		1	67	85
13	13	5/8	5/8	3/4	1	1	1/16	1/16	1		4	64	86
13	13	11/16	11/16	3/4	1	1	1/16	1/16	1		1	67	87
14	14	0	0	3/4	1	1	1/16	1/16	1		5	71	88
14	14	1/16	1/16	3/4	1	1	1/16	1/16	1		1	67	89
14	14	1/8	1/8	3/4	1	1	1/16	1/16	1		2	62	90
14	14	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	91
14	14	1/4	1/4	3/4	1	1	1/16	1/16	1		5	71	92
14	14	5/16	5/16	3/4	1	1	1/16	1/16	1		1	67	93
14	14	3/8	3/8	3/4	1	1	1/16	1/16	1		2	62	94
14	14	7/16	7/16	3/4	1	1	1/16	1/16	1		1	67	95
14	14	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	96
14	14	9/16	9/16	3/4	1	1	1/16	1/16	1		1	67	97
14	14	5/8	5/8	3/4	1	1	1/16	1/16	1		2	62	98
14	14	11/16	11/16	3/4	1	1	1/16	1/16	1		1	67	99
15	15	0	0	3/4	1	1	3/16	1/8	3/2		6	66	100
15	15	3/16	3/16	3/4	1	1	1/16	1/16	1		4	64	101
15	15	1/4	1/4	3/4	1	1	1/8	1/8	1		2	62	102
15	15	3/8	3/8	3/4	1	1	1/8	1/8	1		4	64	103
15	15	1/2	1/2	3/4	1	1	1/8	1/8	1		6	66	104
15	15	5/8	5/8	3/4	1	1	1/8	1/8	1		1	67	105
16	16	0	0	3/4	1	1	3/4	1/2	3/2		4	64	106
