mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1		2	74	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	1
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	2
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1		6	78	3
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	4
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1		6	78	5
2	2	0	0	3/4	1	1	1/8	1/8	1		1	79	6
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	7
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	8
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72	9
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	10
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	11
3	3	0	0	3/4	1	1	1/8	1/8	1		2	74	12
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	13
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	14
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		6	78	15
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	16
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		6	78	17
4	4	0	0	3/4	1	1	3/16	1/8	3/2		1	79	18
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	19
4	4	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	20
5	5	0	0	3/4	1	1	1/8	1/8	1		0	72	21
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1		0	72	22
5	5	1/4	1/4	3/4	1	1	1/4	1/4	1		4	76	23
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	24
6	6	0	0	3/4	1	1	1/8	1/8	1		0	72	25
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	26
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	27
6	6	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	28
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	29
7	7	0	0	3/4	1	1	1/8	1/8	1		5	71	30
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	31
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	32
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1		5	71	33
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72	34
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		3	69	35
8	8	0	0	3/4	1	1	1/8	1/8	1		3	69	36
8	8	1/8	1/8	3/4	1	1	1/8	1/8	1		1	67	37
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	38
