mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4		1/4	1.0		1	55	0
1	1	0	0	3/4	1	1	1/4		1/4	1.0		2	62	0
1	1	0	0	3/4	1	1	1/4		1/4	1.0		1	67	0
1	1	0	0	3/4	1	1	1/4		1/4	1.0		5	71	0
1	1	0	0	3/4	1	1	1/4		1/4	1.0		1	79	0
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	55	1
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	62	1
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	67	1
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		5	71	1
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	1
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		1	55	2
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	62	2
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		1	67	2
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		5	71	2
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		1	79	2
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	55	3
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		2	62	3
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	67	3
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		5	71	3
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	79	3
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		1	55	4
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		2	62	4
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		1	67	4
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		5	71	4
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		1	79	4
2	2	0	0	3/4	1	1	1/8		1/8	1.0		1	79	5
2	2	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	78	6
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	7
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	8
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1.0		6	78	9
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1.0		4	76	10
2	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	79	11
3	3	0	0	3/4	1	1	1/4		1/4	1.0		1	55	12
3	3	0	0	3/4	1	1	1/4		1/4	1.0		2	62	12
3	3	0	0	3/4	1	1	1/4		1/4	1.0		5	71	12
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	55	13
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	62	13
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		5	71	13
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1.0		1	55	14
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	62	14
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1.0		5	71	14
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	55	15
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		2	62	15
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		5	71	15
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1.0		1	55	16
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1.0		2	62	16
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1.0		5	71	16
4	4	0	0	3/4	1	1	1/8		1/8	1.0		1	67	17
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1.0		2	62	18
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1.0		5	59	19
4	4	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	62	20
4	4	3/8	3/8	3/4	1	1	1/16		1/16	1.0		1	67	21
4	4	7/16	7/16	3/4	1	1	1/16		1/16	1.0		6	66	22
4	4	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	67	23
5	5	0	0	3/4	1	1	1/8		1/8	1.0		2	62	24
5	5	1/8	1/8	3/4	1	1	1/16		1/16	1.0		3	69	25
5	5	3/16	3/16	3/4	1	1	1/16		1/16	1.0		5	71	26
5	5	1/4	1/4	3/4	1	1	1/8		1/8	1.0		5	71	27
5	5	3/8	3/8	3/4	1	1	1/16		1/16	1.0		0	72	28
5	5	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	29
5	5	1/2	1/2	3/4	1	1	1/8		1/8	1.0		0	72	30
5	5	5/8	5/8	3/4	1	1	1/16		1/16	1.0		2	74	31
5	5	11/16	11/16	3/4	1	1	1/16		1/16	1.0		4	76	32
6	6	0	0	3/4	1	1	1/8		1/8	1.0		2	74	33
6	6	1/8	1/8	3/4	1	1	1/16		1/16	1.0		4	76	34
6	6	3/16	3/16	3/4	1	1	1/16		1/16	1.0		6	78	35
6	6	1/4	1/4	3/4	1	1	1/4		1/4	1.0		1	79	36
6	6	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	79	37
7	7	0	0	3/4	1	1	1/8		1/8	1.0		2	74	38
7	7	1/8	1/8	3/4	1	1	1/16		1/16	1.0		0	72	39
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1.0		5	71	40
7	7	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	41
7	7	3/8	3/8	3/4	1	1	1/16		1/16	1.0		6	78	42
7	7	7/16	7/16	3/4	1	1	1/16		1/16	1.0		4	76	43
7	7	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	79	44
7	7	5/8	5/8	3/4	1	1	1/16		1/16	1.0		0	72	45
7	7	11/16	11/16	3/4	1	1	1/16		1/16	1.0		5	71	46
8	8	0	0	3/4	1	1	1/8		1/8	1.0		3	69	47
8	8	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	67	48
8	8	3/16	3/16	3/4	1	1	1/16		1/16	1.0		6	66	49
8	8	1/4	1/4	3/4	1	1	1/4		1/4	1.0		1	67	50
8	8	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	55	51
9	9	0	0	3/4	1	1	1/8		1/8	1.0		1	67	52
9	9	1/8	1/8	3/4	1	1	1/8		1/8	1.0		1	67	53
9	9	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	55	54
9	9	3/8	3/8	3/4	1	1	1/8		1/8	1.0		1	67	55
