mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4	1/4	1.0		3	81	0
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	78	1
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	74	2
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	78	3
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		8	80	4
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	5
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		7	73	6
2	2	0	0	3/4	1	1	1/8	1/8	1.0		2	74	7
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		7	73	8
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	71	9
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		7	73	10
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	11
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	69	12
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	13
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		8	68	14
3	3	0	0	3/4	1	1	1/8	1/8	1.0		3	69	15
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	16
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	73	17
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	74	18
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		6	78	19
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1.0		3	81	20
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1.0		4	76	21
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		7	73	22
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	23
4	4	0	0	3/4	1	1	1/8	1/8	1.0		5	71	24
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	25
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		8	68	26
4	4	1/4	1/4	3/4	1	1	1/4	1/4	1.0		3	69	27
