mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8		1/8	1.0		4	76	0
1	1	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	78	1
1	1	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	2
1	1	1/4	1/4	3/4	1	1	1/16		1/16	1.0		2	74	3
1	1	5/16	5/16	3/4	1	1	1/16		1/16	1.0		7	73	4
1	1	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	5
1	1	7/16	7/16	3/4	1	1	1/16		1/16	1.0		3	69	6
1	1	1/2	1/2	3/4	1	1	0	grace16	1/16	1.0		8	80	7
1	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		3	81	8
2	2	0	0	3/4	1	1	1/8		1/8	1.0		4	76	9
2	2	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	78	10
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	11
2	2	1/4	1/4	3/4	1	1	1/16		1/16	1.0		2	74	12
2	2	5/16	5/16	3/4	1	1	1/16		1/16	1.0		7	73	13
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	14
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1.0		3	69	15
2	2	1/2	1/2	3/4	1	1	0	grace16	1/16	1.0		7	73	16
2	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		2	74	17
3	3	0	0	3/4	1	1	0	grace16	1/16	1.0		6	78	18
3	3	0	0	3/4	1	1	1/8		1/8	1.0		4	76	19
3	3	1/8	1/8	3/4	1	1	1/16		1/16	1.0		7	73	20
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	21
3	3	1/4	1/4	3/4	1	1	0	grace16	1/16	1.0		4	76	22
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74	23
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	24
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	25
3	3	1/2	1/2	3/4	1	1	0	grace16	1/16	1.0		2	74	26
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		7	73	27
3	3	5/8	5/8	3/4	1	1	1/16		1/16	1.0		3	69	28
3	3	11/16	11/16	3/4	1	1	1/16		1/16	1.0		7	73	29
4	4	0	0	3/4	1	1	1/16		1/16	1.0		7	73	30
4	4	1/16	1/16	3/4	1	1	1/16		1/16	1.0		5	71	31
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1.0		8	68	32
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1.0		5	71	33
4	4	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	69	34
4	4	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	57	35
4	4	1/2	1/2	3/4	1	1	1/8		1/8	1.0		7	61	36
4	4	5/8	5/8	3/4	1	1	1/8		1/8	1.0		3	57	37
5	5	0	0	3/4	1	1	1/8		1/8	1.0		4	76	38
5	5	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	78	39
5	5	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	40
5	5	1/4	1/4	3/4	1	1	1/16		1/16	1.0		2	74	41
5	5	5/16	5/16	3/4	1	1	1/16		1/16	1.0		7	73	42
5	5	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	43
5	5	7/16	7/16	3/4	1	1	1/16		1/16	1.0		3	69	44
5	5	1/2	1/2	3/4	1	1	1/16		1/16	1.0		8	80	45
5	5	9/16	9/16	3/4	1	1	1/16		1/16	1.0		3	81	46
5	5	5/8	5/8	3/4	1	1	1/16		1/16	1.0		8	80	47
5	5	11/16	11/16	3/4	1	1	1/16		1/16	1.0		3	81	48
6	6	0	0	3/4	1	1	1/8		1/8	1.0		4	76	49
6	6	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	78	50
6	6	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	51
6	6	1/4	1/4	3/4	1	1	1/16		1/16	1.0		2	74	52
6	6	5/16	5/16	3/4	1	1	1/16		1/16	1.0		7	73	53
6	6	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	54
6	6	7/16	7/16	3/4	1	1	1/16		1/16	1.0		3	69	55
6	6	1/2	1/2	3/4	1	1	1/16		1/16	1.0		7	73	56
6	6	9/16	9/16	3/4	1	1	1/16		1/16	1.0		2	74	57
6	6	5/8	5/8	3/4	1	1	1/16		1/16	1.0		7	73	58
6	6	11/16	11/16	3/4	1	1	1/16		1/16	1.0		2	74	59
7	7	0	0	3/4	1	1	1/16		1/16	1.0		6	78	60
7	7	1/16	1/16	3/4	1	1	1/16		1/16	1.0		4	76	61
7	7	1/8	1/8	3/4	1	1	1/16		1/16	1.0		7	73	62
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	63
7	7	1/4	1/4	3/4	1	1	1/16		1/16	1.0		4	76	64
7	7	5/16	5/16	3/4	1	1	1/16		1/16	1.0		2	74	65
7	7	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	66
7	7	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	67
7	7	1/2	1/2	3/4	1	1	1/16		1/16	1.0		2	74	68
