mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16	1/16	1.0		0	72	0
1	1	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	2
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1.0		-1	77	3
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	79	4
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	81	5
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		5	83	6
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		0	84	7
2	2	0	0	3/4	1	1	1/8	1/8	1.0		3	81	8
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		-1	77	9
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		-1	77	10
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	81	11
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	84	12
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	81	13
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	81	14
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	79	15
3	3	0	0	3/4	1	1	1/16	1/16	1.0		3	81	16
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1.0		1	79	17
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	77	18
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	19
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		-1	77	20
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	81	21
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	79	22
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-1	77	23
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1.0		4	76	24
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		2	74	25
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		-1	77	26
4	4	0	0	3/4	1	1	1/8	1/8	1.0		4	76	27
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	72	28
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	72	29
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	74	30
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	31
4	4	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-1	77	32
4	4	9/16	9/16	3/4	1	1	1/16	1/16	1.0		4	76	33
4	4	5/8	5/8	3/4	1	1	1/16	1/16	1.0		2	74	34
4	4	11/16	11/16	3/4	1	1	1/16	1/16	1.0		4	76	35
5	5	0	0	3/4	1	1	1/8	1/8	1.0		-1	77	36
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	37
