mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	2	1	0	appoggiatura	1/8	1		3	57	5
1	1	0	0	3/4	2	1	1/4		1/4	1		2	62	6
1	1	0	0	3/4	1	1	1/4		1/4	1		6	78	0
1	1	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66	7
1	1	1/4	1/4	3/4	2	1	1/4		1/4	1		3	69	7
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1		6	78	1
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79	2
1	1	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	8
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1		4	76	3
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	4
2	2	0	0	3/4	2	1	1/4		1/4	1		2	62	15
2	2	0	0	3/4	1	1	1/8		1/8	1		6	78	9
2	2	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	10
2	2	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66	16
2	2	1/4	1/4	3/4	2	1	1/4		1/4	1		3	69	16
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	11
2	2	3/8	3/8	3/4	1	1	1/8		1/8	1		6	66	12
2	2	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66	17
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	13
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	14
3	3	0	0	3/4	2	1	1/4		1/4	1		3	57	24
3	3	0	0	3/4	1	1	1/8		1/8	1		2	74	18
3	3	1/8	1/8	3/4	1	1	1/8		1/8	1		7	73	19
3	3	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	25
3	3	1/4	1/4	3/4	2	1	1/4		1/4	1		3	69	25
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1		7	73	20
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	21
3	3	1/2	1/2	3/4	2	1	3/16		1/8	3/2		4	64	26
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	22
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1		7	73	23
