mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4		1/4	1.0		1	79	0
1	1	1/4	1/4	3/4	1	1	0	grace32after	1/32	1.0		0	72	1
1	1	1/4	1/4	3/4	1	1	1/2		1/2	1.0		2	74	2
2	2	0	0	3/4	1	1	1/8		1/8	1.0		5	71	3
2	2	1/8	1/8	3/4	1	1	1/8		1/8	1.0		0	72	4
2	2	1/4	1/4	3/4	1	1	1/16		1/16	1.0		5	71	5
2	2	5/16	5/16	3/4	1	1	1/16		1/16	1.0		0	72	6
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1.0		2	74	7
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1.0		4	76	8
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1.0		2	74	9
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1.0		5	71	10
3	3	0	0	3/4	1	1	1/8		1/8	1.0		5	71	11
3	3	1/8	1/8	3/4	1	1	1/8		1/8	1.0		1	55	12
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72	13
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	57	14
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		2	74	15
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1.0		5	59	16
4	4	0	0	3/4	1	1	1/4		1/4	1.0		1	79	17
4	4	1/4	1/4	3/4	1	1	0	grace32after	1/32	1.0		0	72	18
4	4	1/4	1/4	3/4	1	1	1/2		1/2	1.0		2	74	19
5	5	0	0	3/4	1	1	1/8		1/8	1.0		5	71	20
5	5	1/8	1/8	3/4	1	1	1/8		1/8	1.0		1	55	21
5	5	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72	22
5	5	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	57	23
5	5	1/2	1/2	3/4	1	1	1/8		1/8	1.0		2	74	24
5	5	5/8	5/8	3/4	1	1	1/8		1/8	1.0		5	59	25
6	6	0	0	3/4	1	1	1/4		1/4	1.0		1	79	26
6	6	1/4	1/4	3/4	1	1	0	grace32after	1/32	1.0		0	72	27
6	6	1/4	1/4	3/4	1	1	1/2		1/2	1.0		2	74	28
7	7	0	0	3/4	1	1	1/16		1/16	1.0		5	71	29
7	7	1/16	1/16	3/4	1	1	1/16		1/16	1.0		3	69	30
7	7	1/8	1/8	3/4	1	1	1/16		1/16	1.0		5	71	31
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1.0		0	72	32
7	7	1/4	1/4	3/4	1	1	1/16		1/16	1.0		2	74	33
7	7	5/16	5/16	3/4	1	1	1/16		1/16	1.0		0	72	34
7	7	3/8	3/8	3/4	1	1	1/16		1/16	1.0		2	74	35
7	7	7/16	7/16	3/4	1	1	1/16		1/16	1.0		4	76	36
7	7	1/2	1/2	3/4	1	1	1/16		1/16	1.0		6	78	37
7	7	9/16	9/16	3/4	1	1	1/16		1/16	1.0		4	76	38
7	7	5/8	5/8	3/4	1	1	1/16		1/16	1.0		6	78	39
7	7	11/16	11/16	3/4	1	1	1/16		1/16	1.0		1	79	40
8	8	0	0	3/4	1	1	1/16		1/16	1.0		5	83	41
8	8	1/16	1/16	3/4	1	1	1/16		1/16	1.0		3	81	42
8	8	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	79	43
8	8	3/16	3/16	3/4	1	1	1/16		1/16	1.0		6	78	44
8	8	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	45
8	8	3/8	3/8	3/4	1	1	1/8		1/8	1.0		5	83	46
8	8	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	55	47
9	9	0	0	3/4	1	1	1/8		1/8	1.0		1	67	48
9	9	1/8	1/8	3/4	1	1	1/16		1/16	1.0		5	71	49
9	9	3/16	3/16	3/4	1	1	1/16		1/16	1.0		2	74	50
9	9	1/4	1/4	3/4	1	1	1/16		1/16	1.0		2	74	51
9	9	5/16	5/16	3/4	1	1	1/16		1/16	1.0		0	72	52
9	9	3/8	3/8	3/4	1	1	1/16		1/16	1.0		3	69	53
9	9	7/16	7/16	3/4	1	1	1/16		1/16	1.0		0	72	54
9	9	1/2	1/2	3/4	1	1	1/16		1/16	1.0		0	72	55
9	9	9/16	9/16	3/4	1	1	1/16		1/16	1.0		5	71	56
9	9	5/8	5/8	3/4	1	1	1/16		1/16	1.0		1	67	57
9	9	11/16	11/16	3/4	1	1	1/16		1/16	1.0		5	71	58
10	10	0	0	3/4	1	1	1/16		1/16	1.0		5	71	59
10	10	1/16	1/16	3/4	1	1	1/16		1/16	1.0		3	69	60
10	10	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	66	61
10	10	3/16	3/16	3/4	1	1	1/16		1/16	1.0		3	69	62
10	10	1/4	1/4	3/4	1	1	1/16		1/16	1.0		3	69	63
10	10	5/16	5/16	3/4	1	1	1/16		1/16	1.0		1	67	64
10	10	3/8	3/8	3/4	1	1	1/16		1/16	1.0		4	64	65
10	10	7/16	7/16	3/4	1	1	1/16		1/16	1.0		1	67	66
10	10	1/2	1/2	3/4	1	1	1/16		1/16	1.0		1	67	67
10	10	9/16	9/16	3/4	1	1	1/16		1/16	1.0		6	66	68
10	10	5/8	5/8	3/4	1	1	1/16		1/16	1.0		4	64	69
10	10	11/16	11/16	3/4	1	1	1/16		1/16	1.0		2	62	70
11	11	0	0	3/4	1	1	1/4		1/4	1.0		1	79	71
11	11	1/4	1/4	3/4	1	1	0	grace32after	1/32	1.0		0	72	72
11	11	1/4	1/4	3/4	1	1	1/2		1/2	1.0		2	74	73
12	12	0	0	3/4	1	1	1/8		1/8	1.0		4	76	74
12	12	1/8	1/8	3/4	1	1	1/16		1/16	1.0		0	72	75
12	12	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	76
12	12	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74	77
12	12	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	78
12	12	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	79
12	12	1/2	1/2	3/4	1	1	1/8		1/8	1.0		0	72	80
12	12	5/8	5/8	3/4	1	1	1/8		1/8	1.0		3	69	81
13	13	0	0	3/4	1	1	1/8		1/8	1.0		1	79	82
13	13	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	83	83
13	13	1/4	1/4	3/4	1	1	1/2		1/2	1.0		2	74	84
14	14	0	0	3/4	1	1	1/8		1/8	1.0		4	76	85
14	14	1/8	1/8	3/4	1	1	1/16		1/16	1.0		0	72	86
14	14	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	87
14	14	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74	88
14	14	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	89
14	14	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	90
14	14	1/2	1/2	3/4	1	1	1/8		1/8	1.0		0	72	91
14	14	5/8	5/8	3/4	1	1	1/8		1/8	1.0		3	69	92
15	15	0	0	3/4	1	1	1/8		1/8	1.0		1	67	93
15	15	1/8	1/8	3/4	1	1	1/16		1/16	1.0		3	69	94
15	15	3/16	3/16	3/4	1	1	1/16		1/16	1.0		5	71	95
15	15	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72	96
15	15	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	97
15	15	7/16	7/16	3/4	1	1	1/16		1/16	1.0		3	69	98
15	15	1/2	1/2	3/4	1	1	1/16		1/16	1.0		3	69	99
15	15	9/16	9/16	3/4	1	1	1/16		1/16	1.0		5	71	100
15	15	5/8	5/8	3/4	1	1	1/16		1/16	1.0		0	72	101
15	15	11/16	11/16	3/4	1	1	1/16		1/16	1.0		2	74	102
16	16	0	0	3/4	1	1	1/16		1/16	1.0		4	76	103
16	16	1/16	1/16	3/4	1	1	1/16		1/16	1.0		0	72	104
16	16	1/8	1/8	3/4	1	1	1/16		1/16	1.0		3	69	105
16	16	3/16	3/16	3/4	1	1	1/16		1/16	1.0		6	66	106
16	16	1/4	1/4	3/4	1	1	1/4		1/4	1.0		1	67	107
16	16	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	55	108
