mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1		-1	65	0
1	1	1/8	1/8	3/4	1	1	1/24	1/16	2/3		4	64	1
1	1	1/6	1/6	3/4	1	1	1/24	1/16	2/3		-1	65	2
1	1	5/24	5/24	3/4	1	1	1/24	1/16	2/3		4	64	3
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1		2	62	4
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1		-1	65	5
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1		3	69	6
2	2	0	0	3/4	1	1	1/8	1/8	1		1	67	7
2	2	1/8	1/8	3/4	1	1	1/24	1/16	2/3		5	71	8
2	2	1/6	1/6	3/4	1	1	1/24	1/16	2/3		0	72	9
2	2	5/24	5/24	3/4	1	1	1/24	1/16	2/3		5	71	10
2	2	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69	11
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1		7	73	12
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	13
3	3	0	0	3/4	1	1	1/8	1/8	1		2	74	14
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	15
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	16
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	17
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		-1	77	18
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	19
4	4	0	0	3/4	1	1	1/8	1/8	1		3	81	20
4	4	1/8	1/8	3/4	1	1	1/24	1/16	2/3		4	76	21
4	4	1/6	1/6	3/4	1	1	1/24	1/16	2/3		-1	77	22
4	4	5/24	5/24	3/4	1	1	1/24	1/16	2/3		1	79	23
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81	24
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1		1	79	25
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	26
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	27
5	5	0	0	3/4	1	1	1/8	1/8	1		-1	65	28
5	5	1/8	1/8	3/4	1	1	1/24	1/16	2/3		4	64	29
5	5	1/6	1/6	3/4	1	1	1/24	1/16	2/3		-1	65	30
5	5	5/24	5/24	3/4	1	1	1/24	1/16	2/3		4	64	31
5	5	1/4	1/4	3/4	1	1	1/4	1/4	1		2	62	32
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1		-1	65	33
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1		3	69	34
6	6	0	0	3/4	1	1	1/8	1/8	1		1	67	35
6	6	1/8	1/8	3/4	1	1	1/24	1/16	2/3		5	71	36
6	6	1/6	1/6	3/4	1	1	1/24	1/16	2/3		0	72	37
6	6	5/24	5/24	3/4	1	1	1/24	1/16	2/3		5	71	38
6	6	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69	39
6	6	1/2	1/2	3/4	1	1	1/8	1/8	1		7	73	40
6	6	5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	41
7	7	0	0	3/4	1	1	1/8	1/8	1		2	74	42
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	43
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	44
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	45
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		-1	77	46
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	47
8	8	0	0	3/4	1	1	1/8	1/8	1		3	81	48
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1		7	73	49
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	50
8	8	1/4	1/4	3/4	1	1	1/2	1/2	1		2	74	51
9	9	0	0	3/4	1	1	3/32	1/16	3/2		-1	77	52
9	9	3/32	3/32	3/4	1	1	1/32	1/32	1		1	79	53
9	9	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	77	54
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	55
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77	56
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81	57
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1		-1	77	58
