mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16	1/16	1		0	72	0
1	1	1/16	1/16	3/4	1	1	1/16	1/16	1		-1	77	1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1		1	79	2
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1		-4	80	3
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	4
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70	5
2	2	0	0	3/4	1	1	1/16	1/16	1		-4	68	6
2	2	1/16	1/16	3/4	1	1	1/16	1/16	1		1	67	7
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	65	8
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		-4	68	9
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1		1	67	10
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1		-5	61	11
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		0	60	12
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		-5	61	13
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	65	14
3	3	0	0	3/4	1	1	1/16	1/16	1		0	72	15
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1		-1	77	16
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		1	79	17
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1		-4	80	18
3	3	1/4	1/4	3/4	1	1	1/4	1/4	1		1	79	19
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	20
4	4	0	0	3/4	1	1	1/16	1/16	1		-4	68	21
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1		0	72	22
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1		-2	70	23
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		-5	73	24
4	4	1/4	1/4	3/4	1	1	1/2	1/2	1		0	72	25
5	5	0	0	3/4	1	1	1/8	1/8	1		0	60	26
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1		-4	56	27
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	28
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	29
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1		-2	70	30
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	31
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1		-5	73	32
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70	33
6	6	0	0	3/4	1	1	1/8	1/8	1		1	55	34
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1		-2	70	35
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70	36
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	37
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1		-2	70	38
6	6	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72	39
6	6	5/8	5/8	3/4	1	1	1/8	1/8	1		3	69	40
7	7	0	0	3/4	1	1	1/8	1/8	1		-1	65	41
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	42
