mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16	1/16	1.0		2	74	0
1	1	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	62	1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	64	2
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	66	3
1	1	1/4	1/4	3/4	1	1	1/16	1/16	1.0		1	67	4
1	1	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	69	5
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	6
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		7	73	7
1	1	1/2	1/2	3/4	1	1	1/16	1/16	1.0		2	74	8
1	1	9/16	9/16	3/4	1	1	1/16	1/16	1.0		4	76	9
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		6	78	10
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		2	74	11
2	2	0	0	3/4	1	1	1/8	1/8	1.0		4	76	12
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		7	73	13
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	57	14
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	69	14
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	57	15
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	15
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	57	16
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	16
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		3	57	17
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		3	69	17
3	3	0	0	3/4	1	1	1/16	1/16	1.0		4	76	18
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	19
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		7	73	20
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	71	21
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	22
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	23
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		7	73	24
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	25
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	26
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	78	27
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	28
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		4	76	29
4	4	0	0	3/4	1	1	1/8	1/8	1.0		6	78	30
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	62	31
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	62	32
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	78	32
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1.0		2	62	33
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1.0		6	78	33
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	62	34
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		6	78	34
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	62	35
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1.0		6	78	35
5	5	0	0	3/4	1	1	1/4	1/4	1.0		3	81	36
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		1	79	37
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1.0		6	78	38
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	39
