mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16		1/16	1.0		4	64	0
1	1	1/16	1/16	3/4	1	1	1/16		1/16	1.0		6	66	1
1	1	1/8	1/8	3/4	1	1	1/16		1/16	1.0		4	64	2
1	1	3/16	3/16	3/4	1	1	1/16		1/16	1.0		2	62	3
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		4	64	4
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		6	66	5
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	67	6
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		3	69	7
2	2	0	0	3/4	1	1	1/8		1/8	1.0		5	71	8
2	2	1/8	1/8	3/4	1	1	1/8		1/8	1.0		0	72	9
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1.0		5	71	10
2	2	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	74	11
2	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		5	71	12
3	3	0	0	3/4	1	1	1/8		1/8	1.0		4	76	13
3	3	1/8	1/8	3/4	1	1	1/8		1/8	1.0		2	74	14
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		4	76	15
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1.0		6	78	16
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	79	17
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1.0		6	78	18
4	4	0	0	3/4	1	1	1/8		1/8	1.0		2	74	19
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	78	20
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1.0		2	74	21
4	4	1/4	1/4	3/4	1	1	1/2		1/2	1.0		5	71	22
5	5	0	0	3/4	1	1	0	grace16	1/16	1.0		4	64	23
5	5	0	0	3/4	1	1	0	grace16	1/16	1.0		1	67	23
5	5	0	0	3/4	1	1	1/8		1/8	1.0		1	79	24
5	5	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	71	25
5	5	1/4	1/4	3/4	1	1	0	grace16	1/16	1.0		1	67	26
5	5	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	27
5	5	3/8	3/8	3/4	1	1	1/8		1/8	1.0		5	71	28
5	5	1/2	1/2	3/4	1	1	0	grace16	1/16	1.0		1	67	29
5	5	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	79	30
5	5	5/8	5/8	3/4	1	1	1/8		1/8	1.0		5	71	31
6	6	0	0	3/4	1	1	0	grace16	1/16	1.0		1	67	32
6	6	0	0	3/4	1	1	1/8		1/8	1.0		1	79	33
6	6	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	71	34
6	6	1/4	1/4	3/4	1	1	0	grace16	1/16	1.0		1	67	35
6	6	1/4	1/4	3/4	1	1	1/8		1/8	1.0		6	78	36
6	6	3/8	3/8	3/4	1	1	1/8		1/8	1.0		5	71	37
6	6	1/2	1/2	3/4	1	1	0	grace16	1/16	1.0		1	67	38
6	6	1/2	1/2	3/4	1	1	1/8		1/8	1.0		6	78	39
6	6	5/8	5/8	3/4	1	1	1/8		1/8	1.0		5	71	40
7	7	0	0	3/4	1	1	0	grace16	1/16	1.0		1	67	41
7	7	0	0	3/4	1	1	1/8		1/8	1.0		6	78	42
7	7	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	71	43
7	7	1/4	1/4	3/4	1	1	0	grace16	1/16	1.0		1	67	44
7	7	1/4	1/4	3/4	1	1	1/8		1/8	1.0		4	76	45
7	7	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	69	46
7	7	1/2	1/2	3/4	1	1	1/8		1/8	1.0		4	76	47
7	7	5/8	5/8	3/4	1	1	1/8		1/8	1.0		3	69	48
8	8	0	0	3/4	1	1	1/8		1/8	1.0		1	79	49
8	8	1/8	1/8	3/4	1	1	1/8		1/8	1.0		6	78	50
8	8	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74	51
8	8	3/8	3/8	3/4	1	1	1/16		1/16	1.0		6	78	52
8	8	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	53
8	8	1/2	1/2	3/4	1	1	1/4		1/4	1.0		5	71	54
9	9	0	0	3/4	1	1	0	grace16	1/16	1.0		5	71	55
9	9	0	0	3/4	1	1	1/4		1/4	1.0		1	79	56
9	9	1/4	1/4	3/4	1	1	0	grace16after	1/16	1.0		6	78	57
9	9	1/4	1/4	3/4	1	1	0	grace16after	1/16	1.0		1	79	58
9	9	1/4	1/4	3/4	1	1	1/8		1/8	1.0		6	78	59
9	9	3/8	3/8	3/4	1	1	1/8		1/8	1.0		4	76	60
9	9	1/2	1/2	3/4	1	1	1/8		1/8	1.0		2	74	61
9	9	5/8	5/8	3/4	1	1	1/8		1/8	1.0		0	72	62
10	10	0	0	3/4	1	1	1/8		1/8	1.0		5	71	63
10	10	1/8	1/8	3/4	1	1	1/16		1/16	1.0		2	74	64
10	10	3/16	3/16	3/4	1	1	1/16		1/16	1.0		5	71	65
10	10	1/4	1/4	3/4	1	1	1/2		1/2	1.0		1	67	66
11	11	0	0	3/4	1	1	1/8		1/8	1.0		1	67	67
11	11	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	71	68
11	11	1/4	1/4	3/4	1	1	1/8		1/8	1.0		4	76	69
11	11	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	74	70
11	11	1/2	1/2	3/4	1	1	1/8		1/8	1.0		0	72	71
11	11	5/8	5/8	3/4	1	1	1/8		1/8	1.0		5	71	72
12	12	0	0	3/4	1	1	1/8		1/8	1.0		1	67	73
12	12	1/8	1/8	3/4	1	1	1/16		1/16	1.0		5	71	74
12	12	3/16	3/16	3/4	1	1	1/16		1/16	1.0		1	67	75
12	12	1/4	1/4	3/4	1	1	1/2		1/2	1.0		3	69	76
13	13	0	0	3/4	1	1	1/8		1/8	1.0		5	59	77
13	13	1/8	1/8	3/4	1	1	1/16		1/16	1.0		0	60	78
13	13	3/16	3/16	3/4	1	1	1/16		1/16	1.0		5	59	79
13	13	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	57	80
13	13	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	59	81
13	13	7/16	7/16	3/4	1	1	1/16		1/16	1.0		3	57	82
13	13	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	55	83
13	13	5/8	5/8	3/4	1	1	1/8		1/8	1.0		3	57	84
14	14	0	0	3/4	1	1	1/8		1/8	1.0		5	59	85
14	14	1/8	1/8	3/4	1	1	1/16		1/16	1.0		0	60	86
14	14	3/16	3/16	3/4	1	1	1/16		1/16	1.0		5	59	87
14	14	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	57	88
14	14	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	59	89
14	14	7/16	7/16	3/4	1	1	1/16		1/16	1.0		3	57	90
14	14	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	55	91
15	15	0	0	3/4	1	1	0	grace16	1/16	1.0		2	62	92
15	15	0	0	3/4	1	1	0	grace16	1/16	1.0		4	64	93
15	15	0	0	3/4	1	1	0	grace16	1/16	1.0		6	66	94
15	15	0	0	3/4	1	1	1/4		1/4	1.0		1	67	95
15	15	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72	96
15	15	3/8	3/8	3/4	1	1	1/8		1/8	1.0		5	71	97
15	15	1/2	1/2	3/4	1	1	1/8		1/8	1.0		3	69	98
15	15	5/8	5/8	3/4	1	1	1/8		1/8	1.0		1	67	99
16	16	0	0	3/4	1	1	1/8		1/8	1.0		6	66	100
16	16	1/8	1/8	3/4	1	1	1/16		1/16	1.0		3	69	101
16	16	3/16	3/16	3/4	1	1	1/16		1/16	1.0		6	66	102
16	16	1/4	1/4	3/4	1	1	1/2		1/2	1.0		1	67	103
