mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		2	74	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	1
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		3	69	2
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		-1	77	3
2	2	0	0	3/4	1	1	1/8	1/8	1.0		4	76	4
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	76	5
2	2	1/4	1/4	3/4	1	1	1/4	1/4	1.0		3	69	6
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		-1	77	7
3	3	0	0	3/4	1	1	1/4	1/4	1.0		2	74	8
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	79	9
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		-1	77	10
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	76	11
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	74	12
4	4	0	0	3/4	1	1	1/8	1/8	1.0		4	76	13
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	76	14
4	4	1/4	1/4	3/4	1	1	1/2	1/2	1.0		3	69	15
5	5	0	0	3/4	1	1	1/8	1/8	1.0		-1	77	16
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		-1	77	17
5	5	1/4	1/4	3/4	1	1	1/4	1/4	1.0		0	72	18
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	81	19
6	6	0	0	3/4	1	1	1/8	1/8	1.0		1	79	20
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1.0		1	79	21
6	6	1/4	1/4	3/4	1	1	1/4	1/4	1.0		0	72	22
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1.0		-1	77	23
7	7	0	0	3/4	1	1	1/4	1/4	1.0		2	74	24
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1.0		-2	82	25
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	81	26
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	27
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-1	77	28
8	8	0	0	3/4	1	1	1/2	1/2	1.0		4	76	29
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	30
