mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	5/8	3/4	1	1	1/8	1/8	1		1	79	0
2	2	0	0	3/4	1	1	1/8	1/8	1		6	78	1
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	2
2	2	1/4	1/4	3/4	1	1	1/4	1/4	1		3	81	3
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	4
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	5
3	3	0	0	3/4	1	1	1/8	1/8	1		7	73	6
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	7
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	8
3	3	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	9
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69	10
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		1	67	11
4	4	0	0	3/4	1	1	1/8	1/8	1		6	66	12
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1		4	64	13
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		2	62	14
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1		7	61	15
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1		2	62	16
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1		6	66	17
6	6	0	0	3/4	1	1	1/8	1/8	1		4	64	22
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1		2	62	23
6	6	1/4	1/4	3/4	1	1	3/8	1/4	3/2		3	57	24
6	6	5/8	5/8	3/4	1	1	1/8	1/8	1		7	73	25
7	7	0	0	3/4	1	1	1/8	1/8	1		5	71	26
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	27
7	7	1/4	1/4	3/4	1	1	1/4	1/4	1		5	71	28
7	7	1/2	1/2	3/4	1	1	1/4	1/4	1		7	73	29
8	8	0	0	3/4	1	1	3/16	1/8	3/2		2	74	30
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	31
8	8	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	32
8	8	3/8	3/8	3/4	1	1	1/16	1/16	1		7	73	33
8	8	7/16	7/16	3/4	1	1	1/16	1/16	1		5	71	34
8	8	1/2	1/2	3/4	1	1	3/16	1/8	3/2		3	69	35
8	8	11/16	11/16	3/4	1	1	1/16	1/16	1		6	66	36
9	9	0	0	3/4	1	1	1/4	1/4	1		1	67	37
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		4	64	38
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1		6	66	39
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1		2	62	40
9	9	5/8	5/8	3/4	1	1	1/8	1/8	1		6	78	41
11	11	0	0	3/4	1	1	1/8	1/8	1		4	76	48
11	11	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	49
11	11	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	50
11	11	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	51
11	11	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62	52
