mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1	1	1.0		3	57	0
1	1	0	0	3/4	1	1	1	1	1.0		4	64	0
1	1	0	0	3/4	1	1	1	1	1.0		3	69	0
1	1	0	0	3/4	1	1	1	1	1.0		4	76	0
1	1	17/16	17/16	3/4	1	1	1/8	1/8	1.0		3	69	1
1	1	19/16	19/16	3/4	1	1	1/8	1/8	1.0		7	73	2
1	1	21/16	21/16	3/4	1	1	1/8	1/8	1.0		7	73	3
1	1	23/16	23/16	3/4	1	1	1/8	1/8	1.0		5	71	4
1	1	25/16	25/16	3/4	1	1	1/8	1/8	1.0		5	71	5
1	1	27/16	27/16	3/4	1	1	1/8	1/8	1.0		3	69	6
2	2	0	0	3/4	1	1	1/8	1/8	1.0		3	69	7
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	76	8
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	76	9
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1.0		2	74	10
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	11
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		7	73	12
3	3	0	0	3/4	1	1	1/16	1/16	1.0		3	69	13
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1.0		5	71	14
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		7	73	15
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	16
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	76	17
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	18
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		8	80	19
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	81	20
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	74	21
4	4	0	0	3/4	1	1	1/16	1/16	1.0		7	73	22
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		5	71	23
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	24
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	66	25
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	69	26
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1.0		2	62	27
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	59	28
