mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	2	1	1/8		1/8	1.0		0	48	10
1	1	0	0	3/4	1	1	1/16		1/16	1.0		4	64	0
1	1	1/16	1/16	3/4	1	1	1/16		1/16	1.0		1	67	1
1	1	1/8	1/8	3/4	2	1	1/8		1/8	1.0		1	55	11
1	1	1/8	1/8	3/4	1	1	1/16		1/16	1.0		0	72	2
1	1	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	3
1	1	1/4	1/4	3/4	2	1	1/8		1/8	1.0		1	43	12
1	1	1/4	1/4	3/4	1	1	1/16		1/16	1.0		2	62	4
1	1	5/16	5/16	3/4	1	1	1/16		1/16	1.0		-1	65	5
1	1	3/8	3/8	3/4	2	1	1/8		1/8	1.0		1	55	13
1	1	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	6
1	1	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	7
1	1	1/2	1/2	3/4	2	1	1/8		1/8	1.0		0	48	14
1	1	1/2	1/2	3/4	2	1	1/8		1/8	1.0		1	55	14
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		4	64	8
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		0	72	8
1	1	5/8	5/8	3/4	2	1	1/8		1/8	1.0		0	48	15
1	1	5/8	5/8	3/4	2	1	1/8		1/8	1.0		1	55	15
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		4	64	9
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		0	72	9
2	2	0	0	3/4	2	1	1/8		1/8	1.0		0	48	26
2	2	0	0	3/4	1	1	1/16		1/16	1.0		4	64	16
2	2	1/16	1/16	3/4	1	1	1/16		1/16	1.0		1	67	17
2	2	1/8	1/8	3/4	2	1	1/8		1/8	1.0		1	55	27
2	2	1/8	1/8	3/4	1	1	1/16		1/16	1.0		0	72	18
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1.0		4	76	19
2	2	1/4	1/4	3/4	2	1	1/8		1/8	1.0		1	43	28
2	2	1/4	1/4	3/4	1	1	1/16		1/16	1.0		2	62	20
2	2	5/16	5/16	3/4	1	1	1/16		1/16	1.0		-1	65	21
2	2	3/8	3/8	3/4	2	1	1/8		1/8	1.0		1	55	29
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1.0		5	71	22
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1.0		2	74	23
2	2	1/2	1/2	3/4	2	1	1/8		1/8	1.0		0	48	30
2	2	1/2	1/2	3/4	2	1	1/8		1/8	1.0		1	55	30
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1.0		4	64	24
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1.0		0	72	24
2	2	5/8	5/8	3/4	2	1	1/8		1/8	1.0		0	48	31
2	2	5/8	5/8	3/4	2	1	1/8		1/8	1.0		1	55	31
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1.0		4	64	25
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1.0		0	72	25
3	3	0	0	3/4	2	1	1/8		1/8	1.0		0	48	42
3	3	0	0	3/4	1	1	1/8		1/8	1.0		1	67	32
3	3	1/8	1/8	3/4	2	1	1/8		1/8	1.0		4	52	43
3	3	1/8	1/8	3/4	2	1	1/8		1/8	1.0		1	55	43
3	3	1/8	1/8	3/4	2	1	1/8		1/8	1.0		0	60	43
3	3	1/8	1/8	3/4	1	1	1/16		1/16	1.0		4	76	33
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1.0		-1	77	34
3	3	1/4	1/4	3/4	2	1	1/8		1/8	1.0		4	52	44
3	3	1/4	1/4	3/4	2	1	1/8		1/8	1.0		1	55	44
3	3	1/4	1/4	3/4	2	1	1/8		1/8	1.0		0	60	44
3	3	1/4	1/4	3/4	1	1	1/16		1/16	1.0		1	79	35
3	3	5/16	5/16	3/4	1	1	1/16		1/16	1.0		-1	77	36
3	3	3/8	3/8	3/4	2	1	1/8		1/8	1.0		4	52	45
3	3	3/8	3/8	3/4	2	1	1/8		1/8	1.0		1	55	45
3	3	3/8	3/8	3/4	2	1	1/8		1/8	1.0		0	60	45
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1.0		4	76	37
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1.0		-1	77	38
3	3	1/2	1/2	3/4	2	1	1/8		1/8	1.0		4	52	46
3	3	1/2	1/2	3/4	2	1	1/8		1/8	1.0		1	55	46
3	3	1/2	1/2	3/4	2	1	1/8		1/8	1.0		0	60	46
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	79	39
3	3	5/8	5/8	3/4	2	1	1/8		1/8	1.0		4	52	47
3	3	5/8	5/8	3/4	2	1	1/8		1/8	1.0		1	55	47
3	3	5/8	5/8	3/4	2	1	1/8		1/8	1.0		0	60	47
3	3	5/8	5/8	3/4	1	1	1/16		1/16	1.0		3	81	40
3	3	11/16	11/16	3/4	1	1	1/16		1/16	1.0		5	83	41
