mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		2	74	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	62	1
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		-1	65	2
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	3
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	4
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-1	77	5
2	2	0	0	3/4	1	1	1/8	1/8	1.0		4	76	6
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	69	7
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	72	8
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	76	9
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	10
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-1	77	11
3	3	0	0	3/4	1	1	1/8	1/8	1.0		4	76	12
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	13
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	79	14
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		-1	77	15
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	76	16
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	74	17
4	4	0	0	3/4	1	1	1/8	1/8	1.0		0	72	18
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-2	70	19
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	20
4	4	1/4	1/4	3/4	1	1	1/4	1/4	1.0		3	69	21
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	69	22
5	5	0	0	3/4	1	1	1/8	1/8	1.0		2	74	23
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	62	24
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1.0		-1	65	25
5	5	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	26
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	27
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-1	77	28
6	6	0	0	3/4	1	1	1/8	1/8	1.0		4	76	29
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	69	30
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	72	31
6	6	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	76	32
6	6	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	33
6	6	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-1	77	34
7	7	0	0	3/4	1	1	1/8	1/8	1.0		4	76	35
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	36
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	79	37
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1.0		-1	77	38
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	76	39
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	74	40
8	8	0	0	3/4	1	1	1/8	1/8	1.0		0	72	41
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-2	70	42
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	43
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	74	44
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	45
9	9	0	0	3/4	1	1	1/8	1/8	1.0		3	81	46
9	9	1/8	1/8	3/4	1	1	1/8	1/8	1.0		-1	65	47
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1.0		-1	65	48
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	81	49
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	81	50
9	9	5/8	5/8	3/4	1	1	1/8	1/8	1.0		-1	77	51
10	10	0	0	3/4	1	1	1/8	1/8	1.0		1	79	52
10	10	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	64	53
10	10	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	64	54
10	10	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	79	55
10	10	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	56
10	10	5/8	5/8	3/4	1	1	1/8	1/8	1.0		4	76	57
11	11	0	0	3/4	1	1	1/4	1/4	1.0		-1	77	58
11	11	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	74	59
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	60
11	11	5/8	5/8	3/4	1	1	1/16	1/16	1.0		-1	77	61
11	11	11/16	11/16	3/4	1	1	1/16	1/16	1.0		4	76	62
12	12	0	0	3/4	1	1	1/8	1/8	1.0		0	72	63
12	12	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-2	70	64
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	65
12	12	1/4	1/4	3/4	1	1	1/4	1/4	1.0		3	69	66
