mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4		1/4	1		1	55	0
1	1	0	0	3/4	1	1	1/4		1/4	1		1	67	0
1	1	1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	1
1	1	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	1
1	1	1/2	1/2	3/4	1	1	1/4		1/4	1		1	55	2
1	1	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	2
2	2	0	0	3/4	1	1	3/16		1/8	3/2		3	69	3
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67	4
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1		6	66	5
2	2	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67	6
2	2	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	7
2	2	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	7
3	3	0	0	3/4	1	1	0	appoggiatura	1/8	1		5	71	8
3	3	0	0	3/4	1	1	0	appoggiatura	1/8	1		0	72	9
3	3	0	0	3/4	1	1	1/16		1/16	1		5	71	10
3	3	1/16	1/16	3/4	1	1	1/16		1/16	1		3	69	11
3	3	1/8	1/8	3/4	1	1	1/8		1/8	1		5	71	12
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72	13
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71	14
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	15
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	16
4	4	0	0	3/4	1	1	1/8		1/8	1		6	66	17
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67	18
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	19
4	4	1/4	1/4	3/4	1	1	1/8		1/8	1		4	64	20
4	4	3/8	3/8	3/4	1	1	1/8		1/8	1		6	66	21
4	4	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	22
5	5	0	0	3/4	1	1	1/4		1/4	1		1	55	23
5	5	0	0	3/4	1	1	1/4		1/4	1		1	67	23
5	5	1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	24
5	5	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	24
5	5	1/2	1/2	3/4	1	1	1/4		1/4	1		1	55	25
5	5	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	25
6	6	0	0	3/4	1	1	3/16		1/8	3/2		3	69	26
6	6	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67	27
6	6	1/4	1/4	3/4	1	1	1/8		1/8	1		6	66	28
6	6	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67	29
6	6	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	30
6	6	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	31
7	7	0	0	3/4	1	1	1/8		1/8	1		0	72	32
7	7	1/8	1/8	3/4	1	1	1/24		1/16	2/3		2	74	33
7	7	1/6	1/6	3/4	1	1	1/24		1/16	2/3		0	72	34
7	7	5/24	5/24	3/4	1	1	1/24		1/16	2/3		5	71	35
7	7	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72	36
7	7	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	37
7	7	1/2	1/2	3/4	1	1	1/24		1/16	2/3		2	74	38
7	7	13/24	13/24	3/4	1	1	1/24		1/16	2/3		4	76	39
7	7	7/12	7/12	3/4	1	1	1/24		1/16	2/3		2	74	40
7	7	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	41
8	8	0	0	3/4	1	1	0	grace8after	1/8	1		2	74	42
8	8	0	0	3/4	1	1	0	grace8after	1/8	1		4	76	43
8	8	0	0	3/4	1	1	0	appoggiatura	1/8	1		2	74	44
8	8	0	0	3/4	1	1	0	appoggiatura	1/8	1		4	76	45
8	8	0	0	3/4	1	1	1/8		1/8	1		2	74	46
8	8	1/8	1/8	3/4	1	1	1/8		1/8	1		0	72	47
8	8	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	48
8	8	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	49
9	9	0	0	3/4	1	1	1/8		1/8	1		1	55	50
9	9	0	0	3/4	1	1	1/8		1/8	1		2	62	50
9	9	0	0	3/4	1	1	1/8		1/8	1		5	71	50
9	9	1/8	1/8	3/4	1	1	1/8		1/8	1		1	67	51
9	9	1/4	1/4	3/4	1	1	1/8		1/8	1		5	71	52
9	9	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67	53
9	9	1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	54
9	9	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	55
10	10	0	0	3/4	1	1	1/8		1/8	1		3	69	56
10	10	1/8	1/8	3/4	1	1	1/8		1/8	1		1	67	57
10	10	1/4	1/4	3/4	1	1	1/8		1/8	1		6	66	58
10	10	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64	59
10	10	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	60
11	11	0	0	3/4	1	1	0	appoggiatura	1/8	1		4	64	61
11	11	0	0	3/4	1	1	0	appoggiatura	1/8	1		6	66	62
11	11	0	0	3/4	1	1	1/8		1/8	1		4	64	63
11	11	1/8	1/8	3/4	1	1	1/8		1/8	1		0	60	64
11	11	1/4	1/4	3/4	1	1	1/8		1/8	1		4	64	65
11	11	3/8	3/8	3/4	1	1	1/8		1/8	1		0	60	66
11	11	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64	67
11	11	5/8	5/8	3/4	1	1	1/8		1/8	1		0	60	68
12	12	0	0	3/4	1	1	1/8		1/8	1		2	62	69
12	12	1/8	1/8	3/4	1	1	1/8		1/8	1		0	60	70
12	12	1/4	1/4	3/4	1	1	1/8		1/8	1		5	59	71
12	12	3/8	3/8	3/4	1	1	1/8		1/8	1		0	60	72
12	12	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	73
