mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8		1/8	1		1	67	0
1	1	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	1
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1		-2	70	2
1	1	3/8	3/8	3/4	1	1	1/16		1/16	1		3	69	3
1	1	7/16	7/16	3/4	1	1	1/16		1/16	1		-2	70	4
1	1	1/2	1/2	3/4	1	1	1/16		1/16	1		0	72	5
1	1	9/16	9/16	3/4	1	1	1/16		1/16	1		-2	70	6
1	1	5/8	5/8	3/4	1	1	1/16		1/16	1		3	69	7
1	1	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	8
2	2	0	0	3/4	1	1	1/8		1/8	1		-2	70	9
2	2	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	10
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	11
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1		0	72	12
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1		-2	70	13
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	14
2	2	5/8	5/8	3/4	1	1	1/16		1/16	1		1	67	15
2	2	11/16	11/16	3/4	1	1	1/16		1/16	1		6	66	16
3	3	0	0	3/4	1	1	1/8		1/8	1		1	67	17
3	3	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	18
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1		-2	70	19
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1		3	69	20
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1		-2	70	21
3	3	1/2	1/2	3/4	1	1	1/16		1/16	1		0	72	22
3	3	9/16	9/16	3/4	1	1	1/16		1/16	1		-2	70	23
3	3	5/8	5/8	3/4	1	1	1/16		1/16	1		3	69	24
3	3	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	25
4	4	0	0	3/4	1	1	1/8		1/8	1		6	66	26
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67	27
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1		-2	70	28
4	4	1/4	1/4	3/4	1	1	1/16		1/16	1		3	69	29
4	4	5/16	5/16	3/4	1	1	1/16		1/16	1		6	66	30
4	4	3/8	3/8	3/4	1	1	1/16		1/16	1		1	67	31
4	4	7/16	7/16	3/4	1	1	1/16		1/16	1		4	64	32
4	4	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	33
5	5	0	0	3/4	1	1	1/16		1/16	1		2	62	34
5	5	1/16	1/16	3/4	1	1	1/16		1/16	1		1	67	35
5	5	1/8	1/8	3/4	1	1	1/16		1/16	1		-2	70	36
5	5	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67	37
5	5	1/4	1/4	3/4	1	1	1/16		1/16	1		2	62	38
5	5	5/16	5/16	3/4	1	1	1/16		1/16	1		1	67	39
5	5	3/8	3/8	3/4	1	1	1/16		1/16	1		-2	70	40
5	5	7/16	7/16	3/4	1	1	1/16		1/16	1		1	67	41
5	5	1/2	1/2	3/4	1	1	1/16		1/16	1		-2	70	42
5	5	9/16	9/16	3/4	1	1	1/16		1/16	1		2	74	43
5	5	5/8	5/8	3/4	1	1	1/16		1/16	1		0	72	44
5	5	11/16	11/16	3/4	1	1	1/16		1/16	1		-2	70	45
6	6	0	0	3/4	1	1	1/16		1/16	1		2	62	46
6	6	1/16	1/16	3/4	1	1	1/16		1/16	1		-1	65	47
6	6	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69	48
6	6	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	65	49
6	6	1/4	1/4	3/4	1	1	1/16		1/16	1		2	62	50
6	6	5/16	5/16	3/4	1	1	1/16		1/16	1		-1	65	51
6	6	3/8	3/8	3/4	1	1	1/16		1/16	1		3	69	52
6	6	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	65	53
6	6	1/2	1/2	3/4	1	1	1/16		1/16	1		3	69	54
6	6	9/16	9/16	3/4	1	1	1/16		1/16	1		0	72	55
6	6	5/8	5/8	3/4	1	1	1/16		1/16	1		-2	70	56
6	6	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	57
7	7	0	0	3/4	1	1	1/16		1/16	1		2	62	58
7	7	1/16	1/16	3/4	1	1	1/16		1/16	1		1	67	59
7	7	1/8	1/8	3/4	1	1	1/16		1/16	1		-2	70	60
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67	61
