mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4	1/4	1		1	67	0
1	1	1/4	1/4	3/4	1	1	1/2	1/2	1		2	74	1
2	2	0	0	3/4	1	1	1/12	1/8	2/3		0	72	2
2	2	1/12	1/12	3/4	1	1	1/12	1/8	2/3		-2	70	3
2	2	1/6	1/6	3/4	1	1	1/12	1/8	2/3		3	69	4
2	2	1/4	1/4	3/4	1	1	1/12	1/8	2/3		-2	70	5
2	2	1/3	1/3	3/4	1	1	1/12	1/8	2/3		3	69	6
2	2	5/12	5/12	3/4	1	1	1/12	1/8	2/3		1	67	7
2	2	1/2	1/2	3/4	1	1	1/12	1/8	2/3		3	69	8
2	2	7/12	7/12	3/4	1	1	1/12	1/8	2/3		1	67	9
2	2	2/3	2/3	3/4	1	1	1/12	1/8	2/3		-1	65	10
3	3	0	0	3/4	1	1	1/4	1/4	1		1	67	11
3	3	1/4	1/4	3/4	1	1	1/2	1/2	1		0	72	12
4	4	0	0	3/4	1	1	1/12	1/8	2/3		0	72	13
4	4	1/12	1/12	3/4	1	1	1/12	1/8	2/3		-2	70	14
4	4	1/6	1/6	3/4	1	1	1/12	1/8	2/3		3	69	15
4	4	1/4	1/4	3/4	1	1	1/12	1/8	2/3		-2	70	16
4	4	1/3	1/3	3/4	1	1	1/12	1/8	2/3		3	69	17
4	4	5/12	5/12	3/4	1	1	1/12	1/8	2/3		1	67	18
4	4	1/2	1/2	3/4	1	1	1/12	1/8	2/3		3	69	19
4	4	7/12	7/12	3/4	1	1	1/12	1/8	2/3		1	67	20
4	4	2/3	2/3	3/4	1	1	1/12	1/8	2/3		-1	65	21
5	5	0	0	3/4	1	1	1/4	1/4	1		1	67	22
5	5	1/4	1/4	3/4	1	1	1/2	1/2	1		0	72	23
6	6	0	0	3/4	1	1	1/12	1/8	2/3		0	72	24
6	6	1/12	1/12	3/4	1	1	1/12	1/8	2/3		-2	70	25
6	6	1/6	1/6	3/4	1	1	1/12	1/8	2/3		3	69	26
6	6	1/4	1/4	3/4	1	1	1/12	1/8	2/3		-2	70	27
6	6	1/3	1/3	3/4	1	1	1/12	1/8	2/3		3	69	28
6	6	5/12	5/12	3/4	1	1	1/12	1/8	2/3		1	67	29
6	6	1/2	1/2	3/4	1	1	1/12	1/8	2/3		3	69	30
