mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4	1/4	1		2	74	0
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	1
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1		7	73	2
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	3
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	4
2	2	0	0	3/4	1	1	1/4	1/4	1		6	78	5
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	6
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	7
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76	8
3	3	0	0	3/4	1	1	1/8	1/8	1		3	69	9
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1		3	81	10
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		8	80	11
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81	12
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		6	78	13
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	14
4	4	0	0	3/4	1	1	1/8	1/8	1		2	74	15
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1		6	78	16
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	17
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1		7	73	18
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	19
5	5	0	0	3/4	1	1	1/4	1/4	1		2	74	20
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	21
5	5	3/8	3/8	3/4	1	1	1/8	1/8	1		7	73	22
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	23
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	24
6	6	0	0	3/4	1	1	1/4	1/4	1		6	78	25
6	6	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	26
6	6	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	27
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76	28
7	7	0	0	3/4	1	1	1/8	1/8	1		3	69	29
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1		3	81	30
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		8	80	31
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81	32
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		6	78	33
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	34
8	8	0	0	3/4	1	1	1/8	1/8	1		4	76	35
8	8	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	36
8	8	1/4	1/4	3/4	1	1	1/2	1/2	1		2	74	37
9	9	0	0	3/4	1	1	3/16	1/8	3/2		3	81	38
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1		1	79	39
9	9	1/4	1/4	3/4	1	1	3/16	1/8	3/2		4	76	40
9	9	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	41
9	9	1/2	1/2	3/4	1	1	3/16	1/8	3/2		2	74	42
9	9	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78	43
10	10	0	0	3/4	1	1	3/16	1/8	3/2		4	76	44
10	10	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	45
10	10	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69	46
10	10	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	47
11	11	0	0	3/4	1	1	1/8	1/8	1		3	69	48
11	11	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	49
11	11	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	50
11	11	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	51
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1		6	78	52
11	11	5/8	5/8	3/4	1	1	1/8	1/8	1		3	81	53
12	12	0	0	3/4	1	1	3/16	1/8	3/2		1	79	54
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1		6	78	55
12	12	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	56
12	12	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76	57
12	12	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	58
12	12	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76	59
13	13	0	0	3/4	1	1	3/16	1/8	3/2		3	81	60
13	13	3/16	3/16	3/4	1	1	1/16	1/16	1		1	79	61
13	13	1/4	1/4	3/4	1	1	3/16	1/8	3/2		4	76	62
13	13	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	63
13	13	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	64
13	13	5/8	5/8	3/4	1	1	1/8	1/8	1		6	78	65
14	14	0	0	3/4	1	1	1/8	1/8	1		4	76	66
14	14	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	67
14	14	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69	68
14	14	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	69
15	15	0	0	3/4	1	1	1/8	1/8	1		3	69	70
15	15	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	71
15	15	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	72
15	15	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	73
15	15	1/2	1/2	3/4	1	1	1/8	1/8	1		6	78	74
15	15	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	75
16	16	0	0	3/4	1	1	3/16	1/8	3/2		4	76	76
16	16	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	77
16	16	1/4	1/4	3/4	1	1	1/2	1/2	1		2	74	78
