mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8		1/8	1.0		1	67	0
1	1	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	79	1
1	1	3/16	3/16	3/4	1	1	1/16		1/16	1.0		6	78	2
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	3
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	74	4
1	1	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1.0		0	72	5
1	1	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1.0		2	74	6
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1.0		0	72	7
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1.0		-2	70	8
2	2	0	0	3/4	1	1	1/16		1/16	1.0		-2	70	9
2	2	1/16	1/16	3/4	1	1	1/16		1/16	1.0		3	69	10
2	2	1/8	1/8	3/4	1	1	1/16		1/16	1.0		-2	70	11
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1.0		0	72	12
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74	13
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1.0		0	72	14
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1.0		-2	70	15
2	2	1/2	1/2	3/4	1	1	1/16		1/16	1.0	1	2	62	16
2	2	1/2	1/2	3/4	1	1	1/16		1/16	1.0		3	69	16
2	2	9/16	9/16	3/4	1	1	1/16		1/16	1.0	-1	2	62	17
2	2	5/8	5/8	3/4	1	1	1/16		1/16	1.0	1	2	62	18
2	2	5/8	5/8	3/4	1	1	1/16		1/16	1.0		3	69	18
2	2	11/16	11/16	3/4	1	1	1/16		1/16	1.0	-1	2	62	19
3	3	0	0	3/4	1	1	1/8		1/8	1.0		-2	58	20
3	3	1/8	1/8	3/4	1	1	1/16		1/16	1.0		2	62	21
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1.0		-2	58	22
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	57	23
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1.0		2	62	24
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1.0		3	57	25
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	55	26
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1.0		2	62	27
4	4	0	0	3/4	1	1	1/16		1/16	1.0		-2	70	28
4	4	1/16	1/16	3/4	1	1	1/16		1/16	1.0		3	69	29
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	66	30
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1.0		3	69	31
4	4	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1.0		6	66	32
4	4	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	67	33
4	4	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	62	34
4	4	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1.0		1	55	35
4	4	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1.0		3	57	36
4	4	1/2	1/2	3/4	1	1	1/8		1/8	1.0		-2	58	37
4	4	5/8	5/8	3/4	1	1	1/8		1/8	1.0		2	62	38
5	5	0	0	3/4	1	1	1/8		1/8	1.0		1	55	39
5	5	0	0	3/4	1	1	1/8		1/8	1.0		1	67	39
5	5	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	79	40
5	5	3/16	3/16	3/4	1	1	1/16		1/16	1.0		6	78	41
5	5	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	42
5	5	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	74	43
5	5	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1.0		0	72	44
5	5	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1.0		2	74	45
5	5	1/2	1/2	3/4	1	1	1/8		1/8	1.0		0	72	46
5	5	5/8	5/8	3/4	1	1	1/8		1/8	1.0		-2	70	47
6	6	0	0	3/4	1	1	1/16		1/16	1.0		-2	70	48
6	6	1/16	1/16	3/4	1	1	1/16		1/16	1.0		3	69	49
6	6	1/8	1/8	3/4	1	1	1/16		1/16	1.0		-2	70	50
6	6	3/16	3/16	3/4	1	1	1/16		1/16	1.0		0	72	51
6	6	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74	52
6	6	3/8	3/8	3/4	1	1	1/16		1/16	1.0		0	72	53
6	6	7/16	7/16	3/4	1	1	1/16		1/16	1.0		-2	70	54
6	6	1/2	1/2	3/4	1	1	1/16		1/16	1.0	1	2	62	55
6	6	1/2	1/2	3/4	1	1	1/16		1/16	1.0		3	69	55
6	6	9/16	9/16	3/4	1	1	1/16		1/16	1.0	-1	2	62	56
6	6	5/8	5/8	3/4	1	1	1/16		1/16	1.0	1	2	62	57
6	6	5/8	5/8	3/4	1	1	1/16		1/16	1.0		3	69	57
6	6	11/16	11/16	3/4	1	1	1/16		1/16	1.0	-1	2	62	58
7	7	0	0	3/4	1	1	1/8		1/8	1.0		-2	58	59
7	7	1/8	1/8	3/4	1	1	1/16		1/16	1.0		2	62	60
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1.0		-2	58	61
7	7	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	57	62
7	7	3/8	3/8	3/4	1	1	1/16		1/16	1.0		2	62	63
7	7	7/16	7/16	3/4	1	1	1/16		1/16	1.0		3	57	64
7	7	1/2	1/2	3/4	1	1	1/8		1/8	1.0		1	55	65
7	7	5/8	5/8	3/4	1	1	1/8		1/8	1.0		2	62	66
8	8	0	0	3/4	1	1	1/16		1/16	1.0		-2	70	67
8	8	1/16	1/16	3/4	1	1	1/16		1/16	1.0		3	69	68
8	8	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	66	69
8	8	3/16	3/16	3/4	1	1	1/16		1/16	1.0		3	69	70
8	8	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1.0		6	66	71
8	8	1/4	1/4	3/4	1	1	1/2		1/2	1.0		1	67	72
9	9	0	0	3/4	1	1	1/4		1/4	1.0		2	62	73
9	9	0	0	3/4	1	1	1/4		1/4	1.0		-2	70	73
9	9	1/4	1/4	3/4	1	1	1/4		1/4	1.0		-1	65	74
9	9	1/4	1/4	3/4	1	1	1/4		1/4	1.0		0	72	74
9	9	1/2	1/2	3/4	1	1	1/4		1/4	1.0		-1	65	75
9	9	1/2	1/2	3/4	1	1	1/4		1/4	1.0		2	74	75
10	10	0	0	3/4	1	1	1/8		1/8	1.0		2	74	76
10	10	1/8	1/8	3/4	1	1	1/16		1/16	1.0		0	72	77
10	10	3/16	3/16	3/4	1	1	1/16		1/16	1.0		-3	75	78
10	10	1/4	1/4	3/4	1	1	1/16		1/16	1.0		2	74	79
10	10	5/16	5/16	3/4	1	1	1/16		1/16	1.0		0	72	80
10	10	3/8	3/8	3/4	1	1	1/16		1/16	1.0		-2	70	81
10	10	7/16	7/16	3/4	1	1	1/16		1/16	1.0		3	69	82
10	10	1/2	1/2	3/4	1	1	1/16		1/16	1.0	1	2	62	83
10	10	1/2	1/2	3/4	1	1	1/16		1/16	1.0		-2	70	83
10	10	9/16	9/16	3/4	1	1	1/16		1/16	1.0	-1	2	62	84
10	10	5/8	5/8	3/4	1	1	1/16		1/16	1.0	1	2	62	85
10	10	5/8	5/8	3/4	1	1	1/16		1/16	1.0		-2	70	85
10	10	11/16	11/16	3/4	1	1	1/16		1/16	1.0	-1	2	62	86
11	11	0	0	3/4	1	1	1/16		1/16	1.0		-2	70	87
11	11	1/16	1/16	3/4	1	1	1/16		1/16	1.0		0	72	88
11	11	1/8	1/8	3/4	1	1	1/16		1/16	1.0		-2	70	89
11	11	3/16	3/16	3/4	1	1	1/16		1/16	1.0		3	69	90
11	11	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	67	91
11	11	3/8	3/8	3/4	1	1	1/8		1/8	1.0		-2	82	92
11	11	1/2	1/2	3/4	1	1	1/8		1/8	1.0		3	81	93
11	11	5/8	5/8	3/4	1	1	1/8		1/8	1.0		1	79	94
12	12	0	0	3/4	1	1	0	appoggiatura	1/8	1.0		3	81	95
12	12	0	0	3/4	1	1	1/8		1/8	1.0		1	79	96
12	12	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	78	97
12	12	3/16	3/16	3/4	1	1	1/16		1/16	1.0		1	79	98
12	12	1/4	1/4	3/4	1	1	1/16		1/16	1.0		6	78	99
12	12	5/16	5/16	3/4	1	1	1/16		1/16	1.0		1	79	100
12	12	3/8	3/8	3/4	1	1	1/16		1/16	1.0		3	81	101
12	12	7/16	7/16	3/4	1	1	1/16		1/16	1.0		6	78	102
12	12	1/2	1/2	3/4	1	1	1/16		1/16	1.0	1	2	62	103
12	12	1/2	1/2	3/4	1	1	1/16		1/16	1.0		2	74	103
12	12	9/16	9/16	3/4	1	1	1/16		1/16	1.0	-1	2	62	104
12	12	5/8	5/8	3/4	1	1	1/16		1/16	1.0	1	2	62	105
12	12	5/8	5/8	3/4	1	1	1/16		1/16	1.0		2	74	105
12	12	11/16	11/16	3/4	1	1	1/16		1/16	1.0	-1	2	62	106
13	13	0	0	3/4	1	1	1/8		1/8	1.0		1	55	107
13	13	0	0	3/4	1	1	1/8		1/8	1.0		1	67	107
13	13	1/8	1/8	3/4	1	1	1/16		1/16	1.0		1	79	108
13	13	3/16	3/16	3/4	1	1	1/16		1/16	1.0		6	78	109
13	13	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79	110
13	13	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	74	111
13	13	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1.0		0	72	112
13	13	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1.0		2	74	113
13	13	1/2	1/2	3/4	1	1	1/8		1/8	1.0		0	72	114
13	13	5/8	5/8	3/4	1	1	1/8		1/8	1.0		-2	70	115
14	14	0	0	3/4	1	1	1/16		1/16	1.0		-2	70	116
14	14	1/16	1/16	3/4	1	1	1/16		1/16	1.0		3	69	117
14	14	1/8	1/8	3/4	1	1	1/16		1/16	1.0		-2	70	118
14	14	3/16	3/16	3/4	1	1	1/16		1/16	1.0		0	72	119
14	14	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74	120
14	14	3/8	3/8	3/4	1	1	1/16		1/16	1.0		0	72	121
14	14	7/16	7/16	3/4	1	1	1/16		1/16	1.0		-2	70	122
14	14	1/2	1/2	3/4	1	1	1/16		1/16	1.0	1	2	62	123
14	14	1/2	1/2	3/4	1	1	1/16		1/16	1.0		3	69	123
14	14	9/16	9/16	3/4	1	1	1/16		1/16	1.0	-1	2	62	124
14	14	5/8	5/8	3/4	1	1	1/16		1/16	1.0	1	2	62	125
14	14	5/8	5/8	3/4	1	1	1/16		1/16	1.0		3	69	125
14	14	11/16	11/16	3/4	1	1	1/16		1/16	1.0	-1	2	62	126
15	15	0	0	3/4	1	1	1/8		1/8	1.0		-2	58	127
