mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16		1/16	1		4	76	0
1	1	1/16	1/16	3/4	1	1	1/16		1/16	1		3	81	1
1	1	1/8	1/8	3/4	1	1	1/16		1/16	1		8	80	2
1	1	3/16	3/16	3/4	1	1	1/16		1/16	1		3	81	3
1	1	1/4	1/4	3/4	1	1	1/16		1/16	1		4	76	4
1	1	5/16	5/16	3/4	1	1	1/16		1/16	1		2	74	5
1	1	3/8	3/8	3/4	1	1	1/16		1/16	1		0	72	6
1	1	7/16	7/16	3/4	1	1	1/16		1/16	1		5	71	7
1	1	1/2	1/2	3/4	1	1	1/16		1/16	1		3	69	8
1	1	9/16	9/16	3/4	1	1	1/16		1/16	1		8	68	9
1	1	5/8	5/8	3/4	1	1	1/16		1/16	1		3	69	10
1	1	11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	11
2	2	0	0	3/4	1	1	1/16		1/16	1		0	72	12
2	2	1/16	1/16	3/4	1	1	1/16		1/16	1		5	71	13
2	2	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72	14
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	15
2	2	1/4	1/4	3/4	1	1	1/32		1/32	1		5	71	16
2	2	9/32	9/32	3/4	1	1	1/32		1/32	1		0	72	17
2	2	5/16	5/16	3/4	1	1	1/16		1/16	1		5	71	18
2	2	3/8	3/8	3/4	1	1	1/16		1/16	1		3	69	19
2	2	7/16	7/16	3/4	1	1	1/16		1/16	1		8	68	20
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	21
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1		4	64	22
3	3	0	0	3/4	1	1	1/8		1/8	1		4	64	23
3	3	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72	24
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	25
3	3	1/4	1/4	3/4	1	1	1/16		1/16	1		3	69	26
3	3	5/16	5/16	3/4	1	1	1/16		1/16	1		8	68	27
3	3	3/8	3/8	3/4	1	1	1/16		1/16	1		3	69	28
3	3	7/16	7/16	3/4	1	1	1/16		1/16	1		5	71	29
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	30
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	31
4	4	0	0	3/4	1	1	1/16		1/16	1		0	72	32
4	4	1/16	1/16	3/4	1	1	1/16		1/16	1		2	74	33
4	4	1/8	1/8	3/4	1	1	1/16		1/16	1		4	76	34
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1		6	78	35
4	4	1/4	1/4	3/4	1	1	1/16		1/16	1		1	79	36
4	4	5/16	5/16	3/4	1	1	1/16		1/16	1		6	78	37
4	4	3/8	3/8	3/4	1	1	1/16		1/16	1		3	81	38
4	4	7/16	7/16	3/4	1	1	1/16		1/16	1		1	79	39
4	4	1/2	1/2	3/4	1	1	1/16		1/16	1		4	76	40
4	4	9/16	9/16	3/4	1	1	1/16		1/16	1		2	74	41
4	4	5/8	5/8	3/4	1	1	1/16		1/16	1		0	72	42
4	4	11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	43
5	5	0	0	3/4	1	1	1/16		1/16	1		3	69	44
5	5	1/16	1/16	3/4	1	1	1/16		1/16	1		3	81	45
5	5	1/8	1/8	3/4	1	1	1/16		1/16	1		8	80	46
5	5	3/16	3/16	3/4	1	1	1/16		1/16	1		3	81	47
5	5	1/4	1/4	3/4	1	1	1/16		1/16	1		4	76	48
5	5	5/16	5/16	3/4	1	1	1/16		1/16	1		2	74	49
5	5	3/8	3/8	3/4	1	1	1/16		1/16	1		0	72	50
5	5	7/16	7/16	3/4	1	1	1/16		1/16	1		5	71	51
5	5	1/2	1/2	3/4	1	1	1/16		1/16	1		3	69	52
5	5	9/16	9/16	3/4	1	1	1/16		1/16	1		8	68	53
5	5	5/8	5/8	3/4	1	1	1/16		1/16	1		3	69	54
