mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16	1/16	1		2	74	0
1	1	1/16	1/16	3/4	1	1	1/16	1/16	1		0	72	1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1		-2	70	2
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	3
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1		1	67	4
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1		2	62	5
1	1	1/2	1/2	3/4	1	1	1/16	1/16	1		0	60	6
1	1	9/16	9/16	3/4	1	1	1/16	1/16	1		-2	58	7
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1		3	57	8
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1		1	55	9
2	2	0	0	3/4	1	1	3/16	1/8	3/2		1	67	10
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	11
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1		-2	70	12
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1		3	69	13
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		-2	70	14
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	15
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	16
3	3	0	0	3/4	1	1	1/8	1/8	1		-2	70	17
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1		0	72	18
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	19
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70	20
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		1	67	21
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	22
4	4	0	0	3/4	1	1	1/16	1/16	1		-3	75	23
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	24
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1		0	72	25
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		-2	70	26
4	4	1/4	1/4	3/4	1	1	1/4	1/4	1		-2	70	27
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	28
5	5	0	0	3/4	1	1	1/16	1/16	1		2	74	29
5	5	1/16	1/16	3/4	1	1	1/16	1/16	1		0	72	30
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1		-2	70	31
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	32
5	5	1/4	1/4	3/4	1	1	3/16	1/8	3/2		1	67	33
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1		2	62	34
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1		0	60	35
5	5	9/16	9/16	3/4	1	1	1/16	1/16	1		-2	58	36
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1		3	57	37
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1		1	55	38
6	6	0	0	3/4	1	1	3/16	1/8	3/2		1	67	39
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	40
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1		-2	70	41
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1		3	69	42
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1		-2	70	43
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	44
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	45
7	7	0	0	3/4	1	1	1/8	1/8	1		-2	70	46
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1		0	72	47
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	48
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70	49
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		1	67	50
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70	51
8	8	0	0	3/4	1	1	1/8	1/8	1		3	69	52
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1		1	67	53
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		6	66	54
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	55
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1		1	55	56
9	9	0	0	3/4	1	1	1/8	1/8	1		2	74	57
9	9	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	58
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1		-3	75	59
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77	60
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	61
