mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16	1/16	1		2	74	0
1	1	1/16	1/16	3/4	1	1	1/16	1/16	1		7	73	1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	2
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	3
1	1	1/4	1/4	3/4	1	1	1/16	1/16	1		2	74	4
1	1	5/16	5/16	3/4	1	1	1/16	1/16	1		7	73	5
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1		2	74	6
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1		7	73	7
1	1	1/2	1/2	3/4	1	1	1/16	1/16	1		2	74	8
1	1	9/16	9/16	3/4	1	1	1/16	1/16	1		7	73	9
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1		2	74	10
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	11
2	2	0	0	3/4	1	1	1/8	1/8	1		6	78	12
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1		6	78	13
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	14
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	15
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		2	74	16
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		7	73	17
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	18
3	3	0	0	3/4	1	1	1/16	1/16	1		5	71	19
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1		3	69	20
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	21
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	22
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1		5	71	23
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1		3	69	24
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	25
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1		3	69	26
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	27
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1		3	69	28
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1		5	71	29
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1		7	73	30
4	4	0	0	3/4	1	1	1/8	1/8	1		2	74	31
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	32
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	33
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	34
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	35
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1		3	69	36
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	37
5	5	0	0	3/4	1	1	1/8	1/8	1		4	64	38
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1		1	67	39
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	40
5	5	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	41
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1		6	78	42
5	5	9/16	9/16	3/4	1	1	1/16	1/16	1		1	79	43
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	44
6	6	0	0	3/4	1	1	1/16	1/16	1		4	76	45
6	6	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	46
