mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	0	appoggiatura	1/8	1		2	74	0
1	1	0	0	3/4	1	1	0	appoggiatura	1/8	1		4	76	1
1	1	0	0	3/4	1	1	3/16		1/8	3/2		2	74	2
1	1	3/16	3/16	3/4	1	1	1/16		1/16	1		0	72	3
1	1	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	4
1	1	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	5
2	2	0	0	3/4	1	1	0	appoggiatura	1/8	1		0	72	6
2	2	0	0	3/4	1	1	0	appoggiatura	1/8	1		2	74	7
2	2	0	0	3/4	1	1	3/16		1/8	3/2		0	72	8
2	2	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	9
2	2	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	10
2	2	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	11
3	3	0	0	3/4	1	1	0	appoggiatura	1/8	1		1	67	12
3	3	0	0	3/4	1	1	0	appoggiatura	1/8	1		3	69	13
3	3	0	0	3/4	1	1	3/16		1/8	3/2		1	67	14
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	15
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67	16
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	17
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	18
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	19
4	4	0	0	3/4	1	1	3/16		1/8	3/2		2	74	20
4	4	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	21
4	4	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	22
4	4	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	23
4	4	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	24
4	4	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	25
5	5	0	0	3/4	1	1	0	appoggiatura	1/8	1		2	74	26
5	5	0	0	3/4	1	1	0	appoggiatura	1/8	1		4	76	27
5	5	0	0	3/4	1	1	3/16		1/8	3/2		2	74	28
5	5	3/16	3/16	3/4	1	1	1/16		1/16	1		0	72	29
5	5	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	30
5	5	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	31
6	6	0	0	3/4	1	1	0	appoggiatura	1/8	1		0	72	32
6	6	0	0	3/4	1	1	0	appoggiatura	1/8	1		2	74	33
6	6	0	0	3/4	1	1	3/16		1/8	3/2		0	72	34
6	6	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	35
6	6	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	36
6	6	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	37
7	7	0	0	3/4	1	1	0	appoggiatura	1/8	1		1	67	38
7	7	0	0	3/4	1	1	0	appoggiatura	1/8	1		3	69	39
7	7	0	0	3/4	1	1	3/16		1/8	3/2		1	67	40
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	41
7	7	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67	42
7	7	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	43
7	7	1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	44
7	7	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	45
8	8	0	0	3/4	1	1	3/16		1/8	3/2		3	69	46
8	8	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	47
8	8	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	48
8	8	1/2	1/2	3/4	1	1	1/8		1/8	1		1	55	49
8	8	1/2	1/2	3/4	1	1	1/8		1/8	1		1	67	49
9	9	0	0	3/4	1	2	1/8		1/8	1		1	55	56
9	9	0	0	3/4	1	1	1/8		1/8	1		2	62	50
9	9	1/8	1/8	3/4	1	1	1/8		1/8	1		2	62	51
9	9	1/4	1/4	3/4	1	1	1/8		1/8	1		2	62	52
9	9	1/4	1/4	3/4	1	2	1/8		1/8	1		2	62	57
9	9	3/8	3/8	3/4	1	1	1/8		1/8	1		2	62	53
9	9	1/2	1/2	3/4	1	2	1/8		1/8	1		1	55	58
9	9	1/2	1/2	3/4	1	1	1/8		1/8	1		2	62	54
9	9	5/8	5/8	3/4	1	1	1/8		1/8	1		9	63	55
10	10	0	0	3/4	1	2	1/8		1/8	1		0	60	65
10	10	0	0	3/4	1	1	1/8		1/8	1		4	64	59
10	10	1/8	1/8	3/4	1	1	1/8		1/8	1		4	64	60
10	10	1/4	1/4	3/4	1	2	1/8		1/8	1		3	57	66
10	10	1/4	1/4	3/4	1	1	1/8		1/8	1		4	64	61
10	10	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64	62
10	10	1/2	1/2	3/4	1	2	1/8		1/8	1		0	60	67
10	10	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64	63
