mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8		1/8	1		2	74	0
1	1	1/8	1/8	3/4	1	1	1/8		1/8	1	1	0	60	1
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	0	60	2
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	77	3
1	1	1/2	1/2	3/4	1	1	3/16		1/8	3/2		4	76	4
1	1	11/16	11/16	3/4	1	1	1/16		1/16	1		0	72	5
1	1	3/4	3/4	3/4	1	1	1/4		1/4	1		3	69	6
1	1	1	1	3/4	1	1	1/8		1/8	1		0	72	7
1	1	9/8	9/8	3/4	1	1	1/8		1/8	1		5	71	8
2	2	0	0	3/4	1	1	1/4		1/4	1		1	67	9
2	2	0	0	3/4	1	1	1/4		1/4	1		5	71	9
2	2	1/4	1/4	3/4	1	1	1/2		1/2	1		3	69	10
3	3	0	0	3/4	1	1	3/16		1/8	3/2		3	69	11
3	3	3/16	3/16	3/4	1	1	1/16		1/16	1		0	72	12
3	3	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	13
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1		1	79	14
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78	15
4	4	0	0	3/4	1	1	1/4		1/4	1		2	74	16
4	4	1/4	1/4	3/4	1	1	1/2		1/2	1		4	76	17
5	5	0	0	3/4	1	1	1/4		1/4	1		4	76	18
5	5	1/4	1/4	3/4	1	1	3/16		1/8	3/2		0	72	19
5	5	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76	20
5	5	1/2	1/2	3/4	1	1	3/16		1/8	3/2		0	72	21
5	5	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	22
6	6	0	0	3/4	1	1	1/4		1/4	1		3	81	23
6	6	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1		6	78	24
6	6	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1		1	79	25
6	6	1/4	1/4	3/4	1	1	1/16		1/16	1		6	78	26
6	6	5/16	5/16	3/4	1	1	1/16		1/16	1		4	76	27
6	6	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78	28
6	6	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	29
7	7	0	0	3/4	1	1	1/4		1/4	1		2	74	30
7	7	1/4	1/4	3/4	1	1	3/16		1/8	3/2		5	71	31
7	7	7/16	7/16	3/4	1	1	1/16		1/16	1		1	67	32
7	7	1/2	1/2	3/4	1	1	3/16		1/8	3/2		5	71	33
7	7	11/16	11/16	3/4	1	1	1/16		1/16	1		2	74	34
8	8	0	0	3/4	1	1	1/4		1/4	1		1	79	35
8	8	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1		6	78	36
8	8	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1		1	79	37
8	8	1/4	1/4	3/4	1	1	1/16		1/16	1		6	78	38
8	8	5/16	5/16	3/4	1	1	1/16		1/16	1		4	76	39
8	8	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78	40
8	8	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	41
9	9	0	0	3/4	1	1	3/16		1/8	3/2		4	76	42
9	9	3/16	3/16	3/4	1	1	1/16		1/16	1		0	72	43
9	9	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	44
9	9	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	45
9	9	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	46
10	10	0	0	3/4	1	1	1/4		1/4	1		1	67	47
10	10	0	0	3/4	1	1	1/4		1/4	1		5	71	47
10	10	1/4	1/4	3/4	1	1	1/2		1/2	1		3	69	48
