mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		1	79	0
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	1
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	2
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	81	3
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		1	79	4
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	78	5
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	79	6
2	2	0	0	3/4	1	1	1/8	1/8	1.0		1	79	7
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	8
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	9
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	10
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	72	11
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	12
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	69	13
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	14
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	15
3	3	0	0	3/4	1	1	1/8	1/8	1.0		1	67	16
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	66	17
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	67	18
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	69	19
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		1	67	20
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	66	21
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	67	22
4	4	0	0	3/4	1	1	1/8	1/8	1.0		1	67	23
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	66	24
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	64	25
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	62	26
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	60	27
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	59	28
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	57	29
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	59	30
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	55	31
5	5	0	0	3/4	1	1	1/16	1/16	1.0		2	62	32
5	5	1/16	1/16	3/4	1	1	1/16	1/16	1.0		1	67	33
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	66	34
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	67	35
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		5	71	36
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	67	37
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	66	38
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	67	39
5	5	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	40
5	5	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	41
6	6	0	0	3/4	1	1	1/16	1/16	1.0		2	62	42
6	6	1/16	1/16	3/4	1	1	1/16	1/16	1.0		1	67	43
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	66	44
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	67	45
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1.0		5	71	46
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	67	47
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	66	48
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	67	49
6	6	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71	50
6	6	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	51
7	7	0	0	3/4	1	1	1/8	1/8	1.0		5	59	52
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	53
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	57	54
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1.0		0	72	55
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	55	56
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		5	71	57
8	8	0	0	3/4	1	1	1/16	1/16	1.0		5	71	58
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	69	59
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	67	60
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	66	61
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1.0		1	67	62
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	55	63
9	9	0	0	3/4	1	1	1/8	1/8	1.0		1	79	64
9	9	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	83	65
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	83	66
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	79	67
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1.0		6	78	68
9	9	5/8	5/8	3/4	1	1	1/8	1/8	1.0		4	76	69
10	10	0	0	3/4	1	1	1/8	1/8	1.0		6	78	70
10	10	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	81	71
10	10	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	81	72
10	10	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	79	73
10	10	1/2	1/2	3/4	1	1	1/8	1/8	1.0		6	78	74
10	10	5/8	5/8	3/4	1	1	1/8	1/8	1.0		4	76	75
11	11	0	0	3/4	1	1	1/8	1/8	1.0		4	76	76
11	11	1/8	1/8	3/4	1	1	1/8	1/8	1.0		6	78	77
11	11	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	79	78
11	11	3/8	3/8	3/4	1	1	1/8	1/8	1.0		6	78	79
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	76	80
11	11	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	74	81
12	12	0	0	3/4	1	1	1/16	1/16	1.0		0	72	82
12	12	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	83
12	12	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	84
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	85
12	12	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	74	86
12	12	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62	87
13	13	0	0	3/4	1	1	1/8	1/8	1.0		2	74	88
13	13	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	76	89
13	13	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	76	90
13	13	3/8	3/8	3/4	1	1	1/8	1/8	1.0		2	74	91
13	13	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	92
13	13	5/8	5/8	3/4	1	1	1/8	1/8	1.0		0	72	93
14	14	0	0	3/4	1	1	1/8	1/8	1.0		1	67	94
14	14	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	71	95
14	14	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	76	96
14	14	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	76	97
14	14	1/2	1/2	3/4	1	1	1/4	1/4	1.0		4	76	98
15	15	0	0	3/4	1	1	1/8	1/8	1.0		3	69	99
15	15	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	71	100
15	15	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	72	101
15	15	3/8	3/8	3/4	1	1	1/8	1/8	1.0		5	71	102
15	15	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	103
15	15	5/8	5/8	3/4	1	1	1/8	1/8	1.0		1	67	104
