mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		1	67	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		1	67	1
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71	2
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1.0		5	71	3
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	4
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	5
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		6	78	6
2	2	0	0	3/4	1	1	1/8	1/8	1.0		1	79	7
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	8
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	9
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		5	71	10
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	72	11
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	12
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		5	71	13
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	67	14
3	3	0	0	3/4	1	1	1/16	1/16	1.0		4	76	15
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1.0		0	72	16
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		5	71	17
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		0	72	18
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1.0		4	76	19
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1.0		0	72	20
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	71	21
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		0	72	22
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	23
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1.0		1	79	24
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		6	78	25
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		1	79	26
4	4	0	0	3/4	1	1	1/16	1/16	1.0		2	74	27
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		5	71	28
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	67	29
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	71	30
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	31
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	32
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		1	67	33
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		5	71	34
4	4	1/2	1/2	3/4	1	1	1/16	1/16	1.0		2	74	35
4	4	9/16	9/16	3/4	1	1	1/16	1/16	1.0		1	79	36
4	4	5/8	5/8	3/4	1	1	1/16	1/16	1.0		6	78	37
4	4	11/16	11/16	3/4	1	1	1/16	1/16	1.0		1	79	38
5	5	0	0	3/4	1	1	1/16	1/16	1.0		4	76	39
5	5	1/16	1/16	3/4	1	1	1/16	1/16	1.0		0	72	40
