mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/4	1/4	1.0		2	74	0
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	66	1
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	2
1	1	1/2	1/2	3/4	1	1	1/16	1/16	1.0		1	67	3
1	1	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	66	4
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	64	5
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		2	62	6
2	2	0	0	3/4	1	1	1/8	1/8	1.0		3	69	7
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	8
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	66	9
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	10
2	2	1/2	1/2	3/4	1	1	1/16	1/16	1.0		1	67	11
2	2	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	66	12
2	2	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	64	13
2	2	11/16	11/16	3/4	1	1	1/16	1/16	1.0		2	62	14
3	3	0	0	3/4	1	1	1/16	1/16	1.0		3	69	15
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	16
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	17
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	18
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	19
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	74	20
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	21
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	81	22
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1.0		5	83	23
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1.0		3	81	24
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	25
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		6	78	26
4	4	0	0	3/4	1	1	1/16	1/16	1.0		6	78	27
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		4	76	28
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-3	75	29
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	30
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	31
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	32
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		7	73	33
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	34
4	4	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	35
4	4	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	78	36
4	4	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	37
4	4	11/16	11/16	3/4	1	1	1/16	1/16	1.0		4	76	38
5	5	0	0	3/4	1	1	1/16	1/16	1.0		3	69	39
5	5	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	40
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	41
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	42
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	43
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	74	44
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	45
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	81	46
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1.0		5	83	47
5	5	9/16	9/16	3/4	1	1	1/16	1/16	1.0		3	81	48
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	49
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1.0		6	78	50
6	6	0	0	3/4	1	1	1/16	1/16	1.0		6	78	51
6	6	1/16	1/16	3/4	1	1	1/16	1/16	1.0		4	76	52
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-3	75	53
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	54
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	55
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	56
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1.0		7	73	57
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	58
6	6	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	59
6	6	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	78	60
6	6	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	61
6	6	11/16	11/16	3/4	1	1	1/16	1/16	1.0		4	76	62
7	7	0	0	3/4	1	1	1/4	1/4	1.0		5	83	63
7	7	1/4	1/4	3/4	1	1	1/4	1/4	1.0		3	81	64
7	7	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	79	65
8	8	0	0	3/4	1	1	1/16	1/16	1.0		6	78	66
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	67
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	68
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	78	69
8	8	1/4	1/4	3/4	1	1	1/16	1/16	1.0		1	79	70
8	8	5/16	5/16	3/4	1	1	1/16	1/16	1.0		4	76	71
8	8	3/8	3/8	3/4	1	1	1/16	1/16	1.0		7	73	72
8	8	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	73
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	74
9	9	0	0	3/4	1	1	1/4	1/4	1.0		4	76	75
9	9	0	0	3/4	1	1	1/4	1/4	1.0		3	81	75
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1.0		7	73	76
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	76	77
9	9	1/2	1/2	3/4	1	1	1/16	1/16	1.0		2	74	78
9	9	9/16	9/16	3/4	1	1	1/16	1/16	1.0		7	73	79
9	9	5/8	5/8	3/4	1	1	1/16	1/16	1.0		5	71	80
9	9	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	81
10	10	0	0	3/4	1	1	1/4	1/4	1.0		4	76	82
10	10	0	0	3/4	1	1	1/4	1/4	1.0		3	81	82
10	10	1/4	1/4	3/4	1	1	1/8	1/8	1.0		7	73	83
10	10	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	76	84
10	10	1/2	1/2	3/4	1	1	1/16	1/16	1.0		2	74	85
10	10	9/16	9/16	3/4	1	1	1/16	1/16	1.0		7	73	86
10	10	5/8	5/8	3/4	1	1	1/16	1/16	1.0		5	71	87
10	10	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	88
11	11	0	0	3/4	1	1	1/16	1/16	1.0		3	69	89
11	11	1/16	1/16	3/4	1	1	1/16	1/16	1.0		7	73	90
11	11	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	91
11	11	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	73	92
11	11	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	93
11	11	5/16	5/16	3/4	1	1	1/16	1/16	1.0		7	73	94
11	11	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	95
11	11	7/16	7/16	3/4	1	1	1/16	1/16	1.0		7	73	96
11	11	1/2	1/2	3/4	1	1	1/16	1/16	1.0		3	69	97
11	11	9/16	9/16	3/4	1	1	1/16	1/16	1.0		7	73	98
11	11	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	99
11	11	11/16	11/16	3/4	1	1	1/16	1/16	1.0		7	73	100
12	12	0	0	3/4	1	1	1/16	1/16	1.0		8	68	101
12	12	1/16	1/16	3/4	1	1	1/16	1/16	1.0		5	71	102
12	12	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	103
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	71	104
12	12	1/4	1/4	3/4	1	1	1/16	1/16	1.0		8	68	105
12	12	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	106
12	12	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	107
12	12	7/16	7/16	3/4	1	1	1/16	1/16	1.0		5	71	108
12	12	1/2	1/2	3/4	1	1	1/16	1/16	1.0		8	68	109
12	12	9/16	9/16	3/4	1	1	1/16	1/16	1.0		5	71	110
12	12	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	111
12	12	11/16	11/16	3/4	1	1	1/16	1/16	1.0		5	71	112
13	13	0	0	3/4	1	1	1/16	1/16	1.0		3	69	113
13	13	1/16	1/16	3/4	1	1	1/16	1/16	1.0		7	73	114
13	13	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	115
13	13	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	73	116
13	13	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	117
13	13	5/16	5/16	3/4	1	1	1/16	1/16	1.0		7	73	118
13	13	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	119
13	13	7/16	7/16	3/4	1	1	1/16	1/16	1.0		7	73	120
13	13	1/2	1/2	3/4	1	1	1/16	1/16	1.0		3	69	121
13	13	9/16	9/16	3/4	1	1	1/16	1/16	1.0		7	73	122
13	13	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	123
13	13	11/16	11/16	3/4	1	1	1/16	1/16	1.0		7	73	124
14	14	0	0	3/4	1	1	1/16	1/16	1.0		8	68	125
14	14	1/16	1/16	3/4	1	1	1/16	1/16	1.0		5	71	126
14	14	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	127
14	14	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	71	128
14	14	1/4	1/4	3/4	1	1	1/16	1/16	1.0		8	68	129
14	14	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	130
14	14	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	131
14	14	7/16	7/16	3/4	1	1	1/16	1/16	1.0		5	71	132
14	14	1/2	1/2	3/4	1	1	1/16	1/16	1.0		8	68	133
14	14	9/16	9/16	3/4	1	1	1/16	1/16	1.0		5	71	134
14	14	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	135
14	14	11/16	11/16	3/4	1	1	1/16	1/16	1.0		5	71	136
15	15	0	0	3/4	1	1	1/8	1/8	1.0		4	76	137
15	15	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	81	138
15	15	1/4	1/4	3/4	1	1	1/16	1/16	1.0		7	73	139
15	15	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	74	140
15	15	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	141
15	15	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	78	142
15	15	1/2	1/2	3/4	1	1	1/16	1/16	1.0		1	79	143
15	15	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	78	144
15	15	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	145
15	15	11/16	11/16	3/4	1	1	1/16	1/16	1.0		2	74	146
16	16	0	0	3/4	1	1	1/16	1/16	1.0		7	73	147
16	16	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	148
16	16	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	149
16	16	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	73	150
16	16	1/4	1/4	3/4	1	1	1/2	1/2	1.0		3	69	151
17	17	0	0	3/4	1	1	1/4	1/4	1.0		2	74	152
17	17	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	66	153
17	17	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	154
17	17	1/2	1/2	3/4	1	1	1/16	1/16	1.0		1	67	155
17	17	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	66	156
17	17	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	64	157
17	17	11/16	11/16	3/4	1	1	1/16	1/16	1.0		2	62	158
18	18	0	0	3/4	1	1	1/8	1/8	1.0		3	69	159
18	18	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	160
18	18	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	66	161
18	18	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	162
18	18	1/2	1/2	3/4	1	1	1/16	1/16	1.0		1	67	163
18	18	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	66	164
18	18	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	64	165
18	18	11/16	11/16	3/4	1	1	1/16	1/16	1.0		2	62	166
19	19	0	0	3/4	1	1	1/16	1/16	1.0		3	69	167
19	19	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	168
19	19	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	169
19	19	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	170
19	19	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	171
19	19	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	74	172
19	19	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	173
19	19	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	81	174
19	19	1/2	1/2	3/4	1	1	1/16	1/16	1.0		5	83	175
19	19	9/16	9/16	3/4	1	1	1/16	1/16	1.0		3	81	176
19	19	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	177
19	19	11/16	11/16	3/4	1	1	1/16	1/16	1.0		6	78	178
20	20	0	0	3/4	1	1	1/16	1/16	1.0		6	78	179
20	20	1/16	1/16	3/4	1	1	1/16	1/16	1.0		4	76	180
20	20	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	181
20	20	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	182
20	20	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	183
20	20	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	184
20	20	3/8	3/8	3/4	1	1	1/16	1/16	1.0		7	73	185
20	20	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	186
20	20	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	187
20	20	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	78	188
20	20	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	189
20	20	11/16	11/16	3/4	1	1	1/16	1/16	1.0		4	76	190
21	21	0	0	3/4	1	1	1/16	1/16	1.0		3	69	191
21	21	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	192
21	21	1/8	1/8	3/4	1	1	1/16	1/16	1.0		6	78	193
21	21	3/16	3/16	3/4	1	1	1/16	1/16	1.0		2	74	194
21	21	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	195
21	21	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	74	196
21	21	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	197
21	21	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	81	198
21	21	1/2	1/2	3/4	1	1	1/16	1/16	1.0		5	83	199
21	21	9/16	9/16	3/4	1	1	1/16	1/16	1.0		3	81	200
21	21	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	201
21	21	11/16	11/16	3/4	1	1	1/16	1/16	1.0		6	78	202
22	22	0	0	3/4	1	1	1/16	1/16	1.0		6	78	203
22	22	1/16	1/16	3/4	1	1	1/16	1/16	1.0		4	76	204
22	22	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	205
22	22	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	206
22	22	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	207
22	22	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	208
22	22	3/8	3/8	3/4	1	1	1/16	1/16	1.0		7	73	209
22	22	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	210
22	22	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	211
22	22	9/16	9/16	3/4	1	1	1/16	1/16	1.0		6	78	212
22	22	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	213
22	22	11/16	11/16	3/4	1	1	1/16	1/16	1.0		4	76	214
23	23	0	0	3/4	1	1	1/4	1/4	1.0		5	83	215
23	23	1/4	1/4	3/4	1	1	1/4	1/4	1.0		3	81	216
23	23	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	79	217
24	24	0	0	3/4	1	1	1/16	1/16	1.0		6	78	218
24	24	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	219
24	24	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	220
24	24	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	78	221
24	24	1/4	1/4	3/4	1	1	1/16	1/16	1.0		1	79	222
24	24	5/16	5/16	3/4	1	1	1/16	1/16	1.0		4	76	223
24	24	3/8	3/8	3/4	1	1	1/16	1/16	1.0		7	73	224
24	24	7/16	7/16	3/4	1	1	1/16	1/16	1.0		4	76	225
24	24	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74	226
